vs,tmmn,FireMask,pdsi,sph,population,tmmx,th,PrevFireMask,pr,erc,elevation,NDVI
2.7903387546539307,281.3870544433594,0.0,2.1241869926452637,0.007052851375192404,0.0,298.9511413574219,273.5016784667969,0.0,0.007601399440318346,32.979312896728516,1737.0,6293.0
2.810272455215454,281.4471130371094,0.0,2.168275833129883,0.00704026035964489,0.0,298.9082336425781,273.8561706542969,0.0,0.006652265787124634,33.071895599365234,1734.0,6954.0
2.8308374881744385,281.5079345703125,0.0,2.2239856719970703,0.007026617415249348,0.0,298.8612365722656,274.1959533691406,0.0,0.005801057908684015,33.166343688964844,1741.0,6954.0
2.8518331050872803,281.56884765625,0.0,2.280158281326294,0.007012052461504936,0.0,298.81097412109375,274.51849365234375,0.0,0.005037963856011629,33.26276779174805,1729.0,6559.0
2.8730592727661133,281.62908935546875,0.0,2.3256349563598633,0.006996694952249527,0.0,298.75823974609375,274.8211669921875,0.0,0.004353171214461327,33.36125946044922,1739.0,7337.0
2.894315481185913,281.6878967285156,0.0,2.3575968742370605,0.0069806743413209915,0.0,298.7038879394531,275.1014709472656,0.0,0.0037368691992014647,33.4619255065918,1736.0,7189.0
2.9154014587402344,281.7445373535156,0.0,2.3842623233795166,0.006964120548218489,0.0,298.648681640625,275.3568420410156,0.0,0.0031792449299246073,33.56486892700195,1721.0,7447.0
2.9361164569854736,281.7983093261719,0.0,2.404358148574829,0.006947162561118603,0.0,298.5934753417969,275.5846862792969,0.0,0.0026704866904765368,33.670188903808594,1694.0,7447.0
2.9562606811523438,281.8484191894531,0.0,2.4164369106292725,0.0069299302995204926,0.0,298.5390319824219,275.7824401855469,0.0,0.0022007825318723917,33.777984619140625,1705.0,7395.0
2.975633144378662,281.8941345214844,0.0,2.4189658164978027,0.00691255321726203,0.0,298.4862060546875,275.94757080078125,0.0,0.0017603208543732762,33.88835906982422,1714.0,7374.0
2.9940338134765625,281.9347229003906,0.0,2.4095757007598877,0.006895160302519798,0.0,298.435791015625,276.0775146484375,0.0,0.0013392893597483635,34.00141143798828,1702.0,6832.0
3.0112621784210205,281.969482421875,0.0,2.3906052112579346,0.006877881940454245,0.0,298.38861083984375,276.1697082519531,0.0,0.0009278762736357749,34.11724853515625,1698.0,5517.0
3.027117967605591,281.99761962890625,0.0,2.365919828414917,0.006860847119241953,0.0,298.345458984375,276.2215576171875,0.0,0.000516269588842988,34.23596954345703,1734.0,5517.0
3.041400671005249,282.0184020996094,0.0,2.339385986328125,0.006844185758382082,0.0,298.30712890625,276.23052978515625,0.0,9.465747280046344e-05,34.35767364501953,1749.0,4000.0
3.054656982421875,282.0319519042969,0.0,2.312058448791504,0.006827064789831638,0.0,298.27001953125,276.19866943359375,0.0,-0.0003133145801257342,34.48426055908203,1768.0,3906.0
3.0683484077453613,282.0400085449219,0.0,2.277085542678833,0.006807613652199507,0.0,298.22540283203125,276.1351013183594,0.0,-0.0006420894642360508,34.61918640136719,1789.0,6544.0
3.0823678970336914,282.04296875,0.0,2.240041494369507,0.006786107551306486,0.0,298.17437744140625,276.04058837890625,0.0,-0.0008955784142017365,34.76156997680664,1808.0,7038.0
3.0965495109558105,282.0412292480469,0.0,2.2079665660858154,0.006762898527085781,0.0,298.1182861328125,275.91552734375,0.0,-0.0010802982142195106,34.91038513183594,1866.0,6384.0
3.1107280254364014,282.03509521484375,0.0,2.1879003047943115,0.006738340016454458,0.0,298.0585632324219,275.7603454589844,0.0,-0.0012027658522129059,35.064598083496094,1812.0,6384.0
3.12473726272583,282.0249938964844,0.0,2.1843066215515137,0.0067127845250070095,0.0,297.99664306640625,275.5754699707031,0.0,-0.0012694982578977942,35.22318649291992,1802.0,6412.0
3.1384119987487793,282.0112609863281,0.0,2.1928207874298096,0.0066865840926766396,0.0,297.93389892578125,275.3612976074219,0.0,-0.0012870122445747256,35.3851203918457,1803.0,6260.0
3.1515865325927734,281.9942626953125,0.0,2.2074172496795654,0.00666009122505784,0.0,297.8717346191406,275.11822509765625,0.0,-0.0012618249747902155,35.54936599731445,1795.0,6103.0
3.1640946865081787,281.9743347167969,0.0,2.2220728397369385,0.0066336593590676785,0.0,297.8115539550781,274.8467102050781,0.0,-0.001200453145429492,35.71489715576172,1812.0,5580.0
3.175771474838257,281.9518737792969,0.0,2.231994867324829,0.006607640068978071,0.0,297.7547912597656,274.547119140625,0.0,-0.0011094139190390706,35.88068771362305,1816.0,5580.0
3.186450719833374,281.92724609375,0.0,2.247925043106079,0.006582386791706085,0.0,297.70281982421875,274.21990966796875,0.0,-0.0009952239925041795,36.04570388793945,1793.0,2668.0
3.195966958999634,281.9007873535156,0.0,2.2655584812164307,0.006558251567184925,0.0,297.65704345703125,273.865478515625,0.0,-0.0008644004119560122,36.208919525146484,1790.0,3612.0
2.7967779636383057,281.3096618652344,0.0,1.9801045656204224,0.006768742576241493,0.0,297.0291748046875,257.65911865234375,0.0,0.04110051319003105,32.80990982055664,1894.0,7390.0
2.78244686126709,281.23236083984375,0.0,2.060657024383545,0.006778916344046593,0.0,297.1131896972656,257.9386291503906,0.0,0.047074586153030396,32.575321197509766,1785.0,7390.0
2.768285036087036,281.15606689453125,0.0,2.16804838180542,0.0067903888411819935,0.0,297.20745849609375,258.227294921875,0.0,0.052982985973358154,32.35252380371094,1674.0,7220.0
2.754429817199707,281.0815734863281,0.0,2.2757201194763184,0.006802855525165796,0.0,297.3091735839844,258.5259094238281,0.0,0.05873384326696396,32.1421012878418,1639.0,7399.0
2.741018056869507,281.0096740722656,0.0,2.3508474826812744,0.00681601045653224,0.0,297.4156494140625,258.83514404296875,0.0,0.06423529237508774,31.944643020629883,1635.0,7810.0
2.728186845779419,280.9411926269531,0.0,2.360605001449585,0.006829550024122,0.0,297.52410888671875,259.15576171875,0.0,0.06939546018838882,31.760738372802734,1636.0,6894.0
2.7160730361938477,280.8769226074219,0.0,2.273219108581543,0.006843168754130602,0.0,297.6318054199219,259.48846435546875,0.0,0.07412247359752655,31.590974807739258,1637.0,6910.0
2.7048134803771973,280.81768798828125,0.0,2.10965633392334,0.006856562104076147,0.0,297.7359924316406,259.8340148925781,0.0,0.07832446694374084,31.43593978881836,1798.0,6910.0
2.6945455074310303,280.7642822265625,0.0,1.9183024168014526,0.006869425065815449,0.0,297.8339538574219,260.1931457519531,0.0,0.08190956711769104,31.296220779418945,1809.0,7404.0
2.68540620803833,280.7175598144531,0.0,1.7475539445877075,0.006881453096866608,0.0,297.92291259765625,260.5665588378906,0.0,0.08478590101003647,31.17240333557129,1731.0,7539.0
2.6775319576263428,280.6782531738281,0.0,1.641112208366394,0.006892341189086437,0.0,298.0001220703125,260.9549560546875,0.0,0.08686161041259766,31.065078735351562,1756.0,6807.0
2.67106032371521,280.6472473144531,0.0,1.572864055633545,0.0069017838686704636,0.0,298.0628662109375,261.3591613769531,0.0,0.08804480731487274,30.97483253479004,1877.0,5863.0
2.6657779216766357,280.6241455078125,0.0,1.53041410446167,0.006910546682775021,0.0,298.1156921386719,261.78509521484375,0.0,0.088286854326725,30.90435028076172,1996.0,5863.0
2.660994291305542,280.6065979003906,0.0,1.5168075561523438,0.006920723244547844,0.0,298.1731262207031,262.2429504394531,0.0,0.08768036216497421,30.857616424560547,2075.0,5738.0
2.65671443939209,280.5942687988281,0.0,1.5350896120071411,0.006932179443538189,0.03630773723125458,298.2348937988281,262.7297058105469,0.0,0.08630458265542984,30.83310890197754,2200.0,4667.0
2.6529693603515625,280.58685302734375,0.0,1.598710536956787,0.006944696884602308,0.07666783034801483,298.3002014160156,263.2418212890625,0.0,0.084236741065979,30.829118728637695,2202.0,5067.0
2.649790048599243,280.5841369628906,0.0,1.722274899482727,0.006958059035241604,0.07599940896034241,298.3682556152344,263.7757873535156,0.0,0.08155404776334763,30.843935012817383,2128.0,6302.0
2.6472082138061523,280.58575439453125,0.0,1.8715031147003174,0.006972047034651041,0.07330203056335449,298.43829345703125,264.3281555175781,0.0,0.07833372056484222,30.875850677490234,2006.0,6302.0
2.6452548503875732,280.5915222167969,0.0,2.0094897747039795,0.006986443884670734,0.07161136716604233,298.5094909667969,264.8953857421875,0.0,0.07465297728776932,30.92315673828125,1899.0,7058.0
2.643961191177368,280.60107421875,0.0,2.0993857383728027,0.007001031655818224,0.0,298.5810852050781,265.4739990234375,0.0,0.07058902829885483,30.984146118164062,1825.0,7098.0
2.6433584690093994,280.6142272949219,0.0,2.133409261703491,0.00701559241861105,0.0,298.6522521972656,266.06048583984375,0.0,0.06621909141540527,31.05710792541504,1760.0,6739.0
2.64347767829895,280.630615234375,0.0,2.1343207359313965,0.007029908709228039,0.011415326036512852,298.72222900390625,266.6513366699219,0.0,0.061620380729436874,31.140335083007812,1670.0,7149.0
2.644350528717041,280.6500244140625,0.0,2.116842746734619,0.007043762598186731,0.0,298.79022216796875,267.2430725097656,0.0,0.05687011033296585,31.232118606567383,1669.0,7149.0
2.646007776260376,280.6721496582031,0.0,2.0956978797912598,0.007056936621665955,0.0,298.85540771484375,267.83221435546875,0.0,0.05204549431800842,31.33074951171875,1674.0,7588.0
2.6484808921813965,280.69671630859375,0.0,2.082681894302368,0.007069213315844536,0.0,298.9170227050781,268.41522216796875,0.0,0.04722375422716141,31.434520721435547,1754.0,6990.0
2.651801109313965,280.7234802246094,0.0,2.0647690296173096,0.00708037381991744,0.0,298.9742736816406,268.9886169433594,0.0,0.042482100427150726,31.54172134399414,1810.0,6427.0
2.6559996604919434,280.7521057128906,0.0,2.0429279804229736,0.00709020160138607,0.0,299.0263671875,269.54888916015625,0.0,0.0378977470099926,31.650644302368164,1781.0,5863.0
2.6611075401306152,280.7823791503906,0.0,2.0233066082000732,0.007098478730767965,0.0,299.072509765625,270.0925598144531,0.0,0.033547915518283844,31.759580612182617,1788.0,5863.0
2.667156219482422,280.8139953613281,0.0,2.012051820755005,0.007104986812919378,0.0,299.1119079589844,270.6161193847656,0.0,0.029509812593460083,31.866823196411133,1810.0,6337.0
2.6741769313812256,280.8466491699219,0.0,2.014503002166748,0.007109508849680424,0.0,299.143798828125,271.1160583496094,0.0,0.025860659778118134,31.970661163330078,1841.0,7554.0
2.6822006702423096,280.8800964355469,0.0,2.028308629989624,0.007111826911568642,0.0,299.1673278808594,271.5888977050781,0.0,0.022677667438983917,32.06938552856445,1815.0,7184.0
2.6912589073181152,280.9140625,0.0,2.0469412803649902,0.007111723069101572,0.0,299.1817321777344,272.0311279296875,0.0,0.020038055256009102,32.16128921508789,1904.0,6188.0
2.7017157077789307,280.9505615234375,0.0,2.063835382461548,0.007109162863343954,0.0,299.1863708496094,272.4522399902344,0.0,0.01787758432328701,32.24837875366211,1880.0,6188.0
2.714210271835327,280.9940185546875,0.0,2.072392702102661,0.007104522082954645,0.0,299.1815490722656,272.87762451171875,0.0,0.015915507450699806,32.33799743652344,1838.0,6575.0
2.728567123413086,281.0437316894531,0.0,2.067436933517456,0.007097954396158457,0.0,299.16802978515625,273.3054504394531,0.0,0.014130319468677044,32.430362701416016,1840.0,7208.0
2.744581460952759,281.098876953125,0.0,2.054990768432617,0.007089600432664156,0.0,299.1466369628906,273.7328186035156,0.0,0.012510938569903374,32.52542495727539,1881.0,7029.0
2.762049436569214,281.1585388183594,0.0,2.044206142425537,0.0070796022191643715,0.0,299.1181335449219,274.15692138671875,0.0,0.011046279221773148,32.623130798339844,1866.0,7141.0
2.780766725540161,281.2218322753906,0.0,2.0442357063293457,0.007068101782351732,0.0,299.0833435058594,274.5748596191406,0.0,0.009725259616971016,32.72342300415039,1856.0,6746.0
2.8005290031433105,281.2879638671875,0.0,2.0640532970428467,0.007055239751935005,0.0,299.04302978515625,274.9837951660156,0.0,0.00853679608553648,32.82625198364258,1857.0,6746.0
2.8211324214935303,281.3559875488281,0.0,2.104405403137207,0.007041158154606819,0.0,298.9980163574219,275.3808288574219,0.0,0.007469805423170328,32.93156051635742,1855.0,6793.0
2.842372417449951,281.425048828125,0.0,2.155562162399292,0.007025999017059803,0.0,298.9490966796875,275.7631530761719,0.0,0.006513203494250774,33.0392951965332,1808.0,6953.0
2.8640451431274414,281.4942932128906,0.0,2.2071657180786133,0.007009903434664011,0.0,298.89703369140625,276.12786865234375,0.0,0.005655907094478607,33.1494026184082,1744.0,7180.0
2.885946273803711,281.5628662109375,0.0,2.2488582134246826,0.006993012968450785,0.0,298.8426208496094,276.4721374511719,0.0,0.004886833485215902,33.2618293762207,1750.0,7204.0
2.9078714847564697,281.6298522949219,0.0,2.277951717376709,0.006975469179451466,0.0,298.78668212890625,276.7930603027344,0.0,0.004194898996502161,33.376522064208984,1752.0,7204.0
2.929616928100586,281.6944274902344,0.0,2.3020455837249756,0.006957414094358683,0.0,298.72998046875,277.08782958984375,0.0,0.0035690199583768845,33.49342727661133,1753.0,7520.0
2.9509780406951904,281.75567626953125,0.0,2.3201065063476562,0.006938988342881203,0.0,298.6733093261719,277.3535461425781,0.0,0.002998113166540861,33.612483978271484,1731.0,7108.0
2.9717507362365723,281.812744140625,0.0,2.3309414386749268,0.006920334883034229,0.0,298.61749267578125,277.58734130859375,0.0,0.0024710954166948795,33.733646392822266,1728.0,6967.0
2.9917306900024414,281.8647766113281,0.0,2.3333141803741455,0.006901593878865242,0.0,298.56329345703125,277.7864074707031,0.0,0.0019768832717090845,33.85685729980469,1751.0,7430.0
3.010714054107666,281.910888671875,0.0,2.325800895690918,0.006882907822728157,0.0,298.5115051269531,277.94781494140625,0.0,0.0015043934108689427,33.98206329345703,1768.0,7430.0
3.028496503829956,281.9502258300781,0.0,2.3100008964538574,0.006864418275654316,0.0,298.46295166015625,278.0687561035156,0.0,0.0010425422806292772,34.10920715332031,1752.0,7677.0
3.0448737144470215,281.9819030761719,0.0,2.2883877754211426,0.006846266333013773,0.0,298.41839599609375,278.1463317871094,0.0,0.0005802466184832156,34.238243103027344,1802.0,7333.0
3.0596415996551514,282.0050354003906,0.0,2.263435125350952,0.00682859355583787,0.0,298.37860107421875,278.1777038574219,0.0,0.00010642303095664829,34.36910629272461,1852.0,5785.0
3.0733563899993896,282.0196838378906,0.0,2.2350471019744873,0.0068105412647128105,0.0,298.3400573730469,278.164306640625,0.0,-0.00035228507476858795,34.50397491455078,1827.0,6093.0
3.0875062942504883,282.02777099609375,0.0,2.1969192028045654,0.006790161598473787,0.0,298.2940979003906,278.1147766113281,0.0,-0.0007219534600153565,34.64714431762695,1821.0,6093.0
3.1019818782806396,282.02978515625,0.0,2.155449628829956,0.006767734419554472,0.0,298.2418518066406,278.03033447265625,0.0,-0.0010069716954603791,34.7977180480957,1820.0,6375.0
3.1166152954101562,282.02618408203125,0.0,2.1184439659118652,0.006743618752807379,0.0,298.18463134765625,277.91180419921875,0.0,-0.0012146671069785953,34.95461654663086,1844.0,6676.0
3.131237745285034,282.0174865722656,0.0,2.0937087535858154,0.006718174554407597,0.0,298.1239013671875,277.7601318359375,0.0,-0.0013523674570024014,35.116756439208984,1865.0,5905.0
3.1456809043884277,282.00408935546875,0.0,2.0871214866638184,0.006691760383546352,0.0,298.0610046386719,277.5761413574219,0.0,-0.0014274001587182283,35.28306198120117,1871.0,6616.0
3.159776210784912,281.98651123046875,0.0,2.0939083099365234,0.006664736196398735,0.0,297.99737548828125,277.3607482910156,0.0,-0.0014470926253125072,35.45245361328125,1871.0,6616.0
3.1733553409576416,281.9652099609375,0.0,2.105717897415161,0.006637461017817259,0.0,297.93438720703125,277.1148376464844,0.0,-0.0014187725028023124,35.623844146728516,1851.0,6789.0
3.1862497329711914,281.94061279296875,0.0,2.1141977310180664,0.006610294338315725,0.0,297.8734130859375,276.83929443359375,0.0,-0.001349767204374075,35.79615783691406,1855.0,5843.0
3.198291063308716,281.9132385253906,0.0,2.111816167831421,0.006583596114069223,0.0,297.81585693359375,276.5350036621094,0.0,-0.0012474042596295476,35.968318939208984,1872.0,6390.0
3.20931077003479,281.883544921875,0.0,2.104065179824829,0.006557725369930267,0.0,297.76312255859375,276.20281982421875,0.0,-0.001119011314585805,36.13924026489258,1850.0,6352.0
3.2191402912139893,281.8519592285156,0.0,2.092302083969116,0.006533041130751371,0.0,297.71661376953125,275.8436584472656,0.0,-0.000971915724221617,36.30784606933594,1853.0,6154.0
2.789050579071045,281.3278503417969,0.0,2.0045533180236816,0.006796437781304121,0.0,297.22198486328125,258.109619140625,0.0,0.04568490386009216,32.76499938964844,2226.0,4086.0
2.775268793106079,281.2377624511719,0.0,2.0772149562835693,0.00680618267506361,0.0,297.3110656738281,258.39398193359375,0.0,0.0523252859711647,32.52116394042969,2048.0,5738.0
2.7616615295410156,281.1484680175781,0.0,2.1745407581329346,0.0068171885795891285,0.0,297.4101257324219,258.6881408691406,0.0,0.0588926263153553,32.289100646972656,1828.0,6839.0
2.748363494873047,281.0609436035156,0.0,2.2713959217071533,0.006829157937318087,0.0,297.5163879394531,258.9930114746094,0.0,0.06528478860855103,32.06946563720703,1629.0,7439.0
2.735508680343628,280.9761657714844,0.0,2.338566303253174,0.006841793656349182,0.0,297.6269836425781,259.3094177246094,0.0,0.07139963656663895,31.8629207611084,1567.0,7439.0
2.723231554031372,280.8951416015625,0.0,2.3468377590179443,0.006854798179119825,0.0,297.7391662597656,259.6382751464844,0.0,0.07713505625724792,31.670122146606445,1595.0,7617.0
2.7116663455963135,280.81884765625,0.0,2.266390562057495,0.006867873482406139,0.0,297.8500671386719,259.98046875,0.0,0.08238890767097473,31.491729736328125,1592.0,6691.0
2.7009470462799072,280.748291015625,0.0,2.115892171859741,0.006880722939968109,0.0,297.9569091796875,260.3368835449219,0.0,0.08705906569957733,31.328405380249023,1663.0,5982.0
2.6912083625793457,280.6844177246094,0.0,1.9410765171051025,0.00689304806292057,0.0,298.0568542480469,260.7083740234375,0.0,0.0910433977842331,31.18080711364746,1693.0,5907.0
2.682584285736084,280.62823486328125,0.0,1.7876882553100586,0.006904552225023508,0.0,298.1471252441406,261.0958557128906,0.0,0.09423977881669998,31.049592971801758,1754.0,5907.0
2.6752092838287354,280.5807189941406,0.0,1.6971839666366577,0.006914937868714333,0.0,298.2248840332031,261.50018310546875,0.0,0.09654607623815536,30.935426712036133,1969.0,6819.0
2.669217586517334,280.5428771972656,0.0,1.6462666988372803,0.006923906970769167,0.0,298.287353515625,261.9222412109375,0.0,0.09786015748977661,30.838964462280273,2211.0,4426.0
2.6643950939178467,280.5141296386719,0.0,1.622084140777588,0.006932223215699196,0.0,298.3389587402344,262.3681640625,0.0,0.09812785685062408,30.762670516967773,2257.0,2390.0
2.6600561141967773,280.4914855957031,0.0,1.6256418228149414,0.006941963918507099,0.0,298.3940734863281,262.84796142578125,0.0,0.09745199978351593,30.709957122802734,2105.0,3563.0
2.6562068462371826,280.4744873046875,0.0,1.6579456329345703,0.006952990312129259,0.0,298.4526062011719,263.35845947265625,0.0,0.09592071920633316,30.679349899291992,2056.0,3563.0
2.652880907058716,280.4629211425781,0.0,1.7312548160552979,0.0069650812074542046,0.14676529169082642,298.5138244628906,263.89599609375,0.0,0.09361990541219711,30.669212341308594,2197.0,4140.0
2.650110960006714,280.4564514160156,0.0,1.8616530895233154,0.006978014949709177,0.253293514251709,298.5770263671875,264.45697021484375,0.0,0.09063541889190674,30.677906036376953,2276.0,5162.0
2.647930383682251,280.4548034667969,0.0,2.0150768756866455,0.006991570815443993,0.253293514251709,298.6415710449219,265.0377197265625,0.0,0.08705314248800278,30.703798294067383,2097.0,6833.0
2.6463723182678223,280.45770263671875,0.0,2.1547062397003174,0.0070055266842246056,0.25329354405403137,298.7066955566406,265.6346435546875,0.0,0.08295895904302597,30.74525260925293,1936.0,7134.0
2.6454696655273438,280.46484375,0.0,2.2437806129455566,0.007019661832600832,0.25329357385635376,298.7717590332031,266.2440490722656,0.0,0.07843873649835587,30.800630569458008,1753.0,7600.0
2.6452558040618896,280.4759826660156,0.0,2.275475025177002,0.007033755071461201,0.24954277276992798,298.8360595703125,266.86236572265625,0.0,0.0735783576965332,30.868297576904297,1651.0,7600.0
2.645763635635376,280.49078369140625,0.0,2.272252082824707,0.007047584280371666,0.1918412148952484,298.89886474609375,267.4859313964844,0.0,0.06846369057893753,30.946619033813477,1620.0,7854.0
2.647026300430298,280.5090026855469,0.0,2.2473762035369873,0.0070609282702207565,0.0,298.9595642089844,268.1111145019531,0.0,0.06318062543869019,31.03395652770996,1640.0,7143.0
2.6490771770477295,280.53033447265625,0.0,2.214111566543579,0.007073566317558289,0.0,299.0173645019531,268.7342834472656,0.0,0.05781502649188042,31.128673553466797,1679.0,6771.0
2.651948928833008,280.55450439453125,0.0,2.1822049617767334,0.007085276301950216,0.0,299.0716552734375,269.351806640625,0.0,0.05245277285575867,31.229135513305664,1726.0,7334.0
2.655675172805786,280.58123779296875,0.0,2.1348392963409424,0.007095837499946356,0.0,299.1217041015625,269.96002197265625,0.0,0.04717974364757538,31.333707809448242,1740.0,7334.0
2.6602888107299805,280.6101989746094,0.0,2.077934741973877,0.007105028256773949,0.0,299.1668395996094,270.5553283691406,0.0,0.042081814259290695,31.440750122070312,1751.0,7327.0
2.665822744369507,280.64117431640625,0.0,2.024183988571167,0.007112627383321524,0.0,299.20635986328125,271.13409423828125,0.0,0.03724486380815506,31.548629760742188,1778.0,6897.0
2.6723103523254395,280.673828125,0.0,1.9862792491912842,0.007118413224816322,0.0,299.23956298828125,271.6926574707031,0.0,0.03275476023554802,31.655710220336914,1817.0,7164.0
2.6797847747802734,280.7078857421875,0.0,1.9729846715927124,0.0071221645921468735,0.0,299.2657470703125,272.2273864746094,0.0,0.028697390109300613,31.76035499572754,1833.0,7185.0
2.688278913497925,280.74310302734375,0.0,1.9775068759918213,0.007123660296201706,0.0,299.28424072265625,272.7346496582031,0.0,0.025158625096082687,31.86092758178711,1862.0,7185.0
2.6978261470794678,280.7791442871094,0.0,1.9919172525405884,0.0071226791478693485,0.0,299.2943420410156,273.2108459472656,0.0,0.022224342450499535,31.955793380737305,1940.0,7077.0
2.7087953090667725,280.8182678222656,0.0,2.008434534072876,0.007119168061763048,0.0,299.2953186035156,273.6661376953125,0.0,0.019823186099529266,32.047176361083984,1953.0,5151.0
2.7218313217163086,280.865478515625,0.0,2.019361972808838,0.007113475352525711,0.0,299.28717041015625,274.1275939941406,0.0,0.017643095925450325,32.14269256591797,1922.0,5502.0
2.736754894256592,280.919921875,0.0,2.024411678314209,0.007105764467269182,0.0,299.2705993652344,274.5931091308594,0.0,0.015660112723708153,32.242427825927734,1850.0,6555.0
2.7533581256866455,280.98065185546875,0.0,2.0280611515045166,0.007096187677234411,0.0,299.2464294433594,275.0595703125,0.0,0.013861864805221558,32.34617614746094,1836.0,6555.0
2.7714335918426514,281.046630859375,0.0,2.0329740047454834,0.00708489865064621,0.0,299.2154235839844,275.5238342285156,0.0,0.012235979549586773,32.45372772216797,1863.0,6455.0
2.7907731533050537,281.1169128417969,0.0,2.0418143272399902,0.007072049658745527,0.0,299.1783447265625,275.98272705078125,0.0,0.010770085267722607,32.564876556396484,1933.0,6227.0
2.811169385910034,281.1904602050781,0.0,2.0573179721832275,0.0070577943697571754,0.0,299.1359558105469,276.4331359863281,0.0,0.009451809339225292,32.679412841796875,1978.0,6207.0
2.832414388656616,281.2662658691406,0.0,2.080169439315796,0.007042285054922104,0.0,299.08905029296875,276.8718566894531,0.0,0.008268778212368488,32.7971305847168,2046.0,6832.0
2.8543004989624023,281.3433532714844,0.0,2.10697603225708,0.007025674916803837,0.0,299.03839111328125,277.2958068847656,0.0,0.00720862066373229,32.917823791503906,1918.0,6832.0
2.876620054244995,281.4207458496094,0.0,2.1340115070343018,0.007008116692304611,0.0,298.9847412109375,277.7017822265625,0.0,0.0062589640729129314,33.041282653808594,1807.0,6909.0
2.899164915084839,281.4974060058594,0.0,2.157550096511841,0.006989763118326664,0.0,298.92889404296875,278.086669921875,0.0,0.005407435819506645,33.16729736328125,1793.0,7669.0
2.9217276573181152,281.5723876953125,0.0,2.177349090576172,0.006970767397433519,0.0,298.87158203125,278.44732666015625,0.0,0.004641663748770952,33.29566192626953,1780.0,6836.0
2.9441006183624268,281.6446228027344,0.0,2.196444511413574,0.006951282732188702,0.0,298.8135986328125,278.78057861328125,0.0,0.003949275240302086,33.42617416381836,1785.0,5485.0
2.966075897216797,281.71319580078125,0.0,2.212946653366089,0.00693146139383316,0.0,298.7557373046875,279.0832824707031,0.0,0.003317897906526923,33.558616638183594,1800.0,5485.0
2.987445831298828,281.77703857421875,0.0,2.224886894226074,0.006911457050591707,0.0,298.6987609863281,279.3523254394531,0.0,0.002735159359872341,33.69279098510742,1801.0,6793.0
3.008002519607544,281.8351745605469,0.0,2.230379104614258,0.0068914215080440044,0.0,298.6434326171875,279.5845031738281,0.0,0.0021886874455958605,33.8284797668457,1787.0,7425.0
3.027538299560547,281.8866271972656,0.0,2.2301199436187744,0.006871508900076151,0.0,298.59051513671875,279.7767028808594,0.0,0.0016661093104630709,33.965484619140625,1804.0,6883.0
3.0458455085754395,281.930419921875,0.0,2.224858283996582,0.006851871032267809,0.0,298.5408020019531,279.92578125,0.0,0.0011550529161468148,34.10359573364258,1821.0,6695.0
3.062716245651245,281.9654846191406,0.0,2.2145729064941406,0.006832662038505077,0.0,298.4950256347656,280.0285949707031,0.0,0.0006431457004509866,34.24260330200195,1846.0,6742.0
3.0779430866241455,281.9908752441406,0.0,2.19924259185791,0.0068140337243676186,0.0,298.4540100097656,280.0819396972656,0.0,0.00011801525397459045,34.38229751586914,1884.0,6742.0
3.092090368270874,282.006591796875,0.0,2.1770739555358887,0.00679510273039341,0.0,298.4141845703125,280.08673095703125,0.0,-0.0003907001519110054,34.52511978149414,1873.0,6459.0
3.1066696643829346,282.0146179199219,0.0,2.143655300140381,0.006773853674530983,0.0,298.3671569824219,280.0509948730469,0.0,-0.0008006792631931603,34.67618179321289,1869.0,6673.0
3.1215710639953613,282.015625,0.0,2.1055164337158203,0.006750567816197872,0.0,298.3139343261719,279.976318359375,0.0,-0.0011167774209752679,34.83457946777344,1885.0,6394.0
3.1366236209869385,282.01019287109375,0.0,2.0702707767486572,0.006725611165165901,0.0,298.2558898925781,279.8641052246094,0.0,-0.0013471210841089487,34.999183654785156,1919.0,6874.0
3.15165638923645,281.99884033203125,0.0,2.0455315113067627,0.006699348334223032,0.0,298.19439697265625,279.7156677246094,0.0,-0.0014998370315879583,35.168861389160156,1948.0,6874.0
3.166498899459839,281.982177734375,0.0,2.0379204750061035,0.0066721453331410885,0.0,298.1308898925781,279.53240966796875,0.0,-0.001583051634952426,35.34248352050781,1952.0,7222.0
3.1809799671173096,281.96075439453125,0.0,2.042844533920288,0.006644366309046745,0.0,298.066650390625,279.315673828125,0.0,-0.0016048916149884462,35.51892852783203,1934.0,6564.0
3.194929361343384,281.93511962890625,0.0,2.0505590438842773,0.006616377737373114,0.0,298.00311279296875,279.0668029785156,0.0,-0.0015734832268208265,35.69706726074219,1933.0,7508.0
3.2081761360168457,281.9058837890625,0.0,2.05131459236145,0.006588543765246868,0.0,297.941650390625,278.7872009277344,0.0,-0.0014969531912356615,35.87576675415039,1916.0,7050.0
3.2205493450164795,281.87359619140625,0.0,2.035540819168091,0.006561230402439833,0.0,297.8836364746094,278.4781494140625,0.0,-0.001383428112603724,36.05390167236328,1945.0,7050.0
3.2318782806396484,281.83880615234375,0.0,2.001377582550049,0.006534802261739969,0.0,297.8304138183594,278.14105224609375,0.0,-0.001241034478880465,36.2303466796875,1930.0,7176.0
3.241992235183716,281.8021240234375,0.0,1.9568530321121216,0.006509625352919102,0.0,297.78338623046875,277.77728271484375,0.0,-0.0010778987780213356,36.403968811035156,1861.0,7522.0
2.78155255317688,281.3430480957031,0.0,2.038860321044922,0.006823647767305374,0.0,297.4147033691406,258.52960205078125,0.0,0.050200797617435455,32.73237228393555,2091.0,5513.0
