elevation,sph,PrevFireMask,population,NDVI,th,vs,pr,erc,tmmn,tmmx,FireMask,pdsi
966.0,0.006447275634855032,0.0,0.8234661817550659,3972.0,317.3815002441406,3.8671276569366455,0.015319647267460823,69.4189224243164,289.0726013183594,303.17510986328125,0.0,-2.902021884918213
889.0,0.006458595860749483,0.0,0.8223992586135864,3972.0,316.7823181152344,3.863877296447754,0.014614570885896683,69.51055145263672,289.1778259277344,303.22662353515625,0.0,-3.0272603034973145
849.0,0.006471133790910244,0.0,0.8213205337524414,3590.0,316.11334228515625,3.861464500427246,0.013834199868142605,69.59424591064453,289.28387451171875,303.27337646484375,0.0,-3.194530963897705
819.0,0.006484692916274071,0.0,0.8202277421951294,2878.0,315.3838806152344,3.859797954559326,0.012989543378353119,69.67125701904297,289.39019775390625,303.31597900390625,0.0,-3.378610134124756
783.0,0.0064990767277777195,0.0,0.8191357254981995,2878.0,314.6033020019531,3.858785629272461,0.012091612443327904,69.74281311035156,289.4961853027344,303.3551025390625,0.0,-3.550684928894043
693.0,0.006514088716357946,0.0,0.8180646300315857,2886.0,313.78094482421875,3.8583362102508545,0.011151416227221489,69.8101577758789,289.6012268066406,303.391357421875,0.0,-3.68194317817688
613.0,0.006529531441628933,0.0,3.448655128479004,5942.0,312.9261169433594,3.8583579063415527,0.010179965756833553,69.87452697753906,289.70477294921875,303.4253234863281,0.0,-3.7617218494415283
583.0,0.00654520932585001,0.0,16.820960998535156,8233.0,312.04815673828125,3.8587591648101807,0.009188269264996052,69.9371566772461,289.80621337890625,303.4576721191406,0.0,-3.8089041709899902
571.0,0.0065609244629740715,0.0,21.124980926513672,8233.0,311.15643310546875,3.8594484329223633,0.008187337778508663,69.99928283691406,289.9049987792969,303.4890441894531,0.0,-3.830988883972168
561.0,0.006576481740921736,0.0,45.992225646972656,7323.0,310.2602844238281,3.8603343963623047,0.007188181858509779,70.06214904785156,290.0004577636719,303.52001953125,0.0,-3.835336923599243
549.0,0.006591683253645897,0.0,31.517213821411133,7208.0,309.3689880371094,3.8613247871398926,0.0062018102034926414,70.12699127197266,290.09210205078125,303.55126953125,0.0,-3.828080654144287
537.0,0.006606332957744598,0.0,23.22845458984375,7759.0,308.491943359375,3.8623287677764893,0.005239233374595642,70.19503784179688,290.17926025390625,303.5833740234375,0.0,-3.7949788570404053
526.0,0.006620233878493309,0.0,32.84445571899414,7759.0,307.6384582519531,3.8632540702819824,0.004311461001634598,70.26753997802734,290.2613830566406,303.61700439453125,0.0,-3.7413270473480225
514.0,0.006633189506828785,0.0,20.757240295410156,6648.0,306.81787109375,3.864009380340576,0.0034295031800866127,70.34573364257812,290.3378601074219,303.65277099609375,0.0,-3.6821868419647217
502.0,0.00664500379934907,0.0,37.02666473388672,6724.0,306.0395202636719,3.8645031452178955,0.0026043702382594347,70.43084716796875,290.4081115722656,303.6912536621094,0.0,-3.632620334625244
491.0,0.006655478850007057,0.0,88.47128295898438,7248.0,305.312744140625,3.8646438121795654,0.0018470716895535588,70.52412414550781,290.4715881347656,303.733154296875,0.0,-3.6026413440704346
481.0,0.0066644190810620785,0.0,66.48201751708984,7248.0,304.6468811035156,3.864339590072632,0.0011686175130307674,70.62680053710938,290.52764892578125,303.779052734375,0.0,-3.5816752910614014
470.0,0.006671627517789602,0.0,20.943981170654297,8385.0,304.05126953125,3.863499164581299,0.0005800178623758256,70.74011993408203,290.5757141113281,303.82958984375,0.0,-3.567554473876953
459.0,0.006676907651126385,0.0,7.572290897369385,4480.0,303.5352478027344,3.862030506134033,9.228253475157544e-05,70.86531066894531,290.6152038574219,303.8854064941406,0.0,-3.5594823360443115
456.0,0.0066806660033762455,0.0,7.981983184814453,4838.0,303.1084899902344,3.860098361968994,-0.00029485407867468894,71.00153350830078,290.6455383300781,303.9473571777344,0.0,-3.5566627979278564
455.0,0.0066840872168540955,0.0,1655.0548095703125,4838.0,302.770751953125,3.858205795288086,-0.0006042575696483254,71.1446304321289,290.66668701171875,304.01593017578125,0.0,-3.563656806945801
457.0,0.00668712193146348,0.0,1916.406494140625,4494.0,302.51190185546875,3.856340169906616,-0.0008428108994849026,71.29417419433594,290.6793518066406,304.0903625488281,0.0,-3.5806093215942383
460.0,0.006689673289656639,0.0,1006.695556640625,5940.0,302.3216857910156,3.8544700145721436,-0.0010166470892727375,71.44990539550781,290.68414306640625,304.1697998046875,0.0,-3.599796772003174
464.0,0.006691645830869675,0.0,274.93634033203125,5940.0,302.1898498535156,3.8525631427764893,-0.001131898839958012,71.61154174804688,290.6816711425781,304.2534484863281,0.0,-3.613494873046875
468.0,0.006692942231893539,0.0,337.70452880859375,5944.0,302.10614013671875,3.8505876064300537,-0.0011946994345635176,71.7788314819336,290.67266845703125,304.3404846191406,0.0,-3.614217758178711
470.0,0.006693467032164335,0.0,267.6258544921875,6620.0,302.0602111816406,3.848511219024658,-0.001211181515827775,71.95148468017578,290.6576843261719,304.4300842285156,0.0,-3.601308822631836
473.0,0.006693123374134302,0.0,181.90301513671875,6254.0,302.0418395996094,3.8463022708892822,-0.0011874783085659146,72.1292495727539,290.6374206542969,304.5214538574219,0.0,-3.580920696258545
475.0,0.006691815797239542,0.0,54.929954528808594,6254.0,302.0407409667969,3.843928575515747,-0.0011297224555164576,72.31184387207031,290.6125183105469,304.6137390136719,0.0,-3.559391498565674
478.0,0.00668944651260972,0.0,20.431610107421875,7197.0,302.0466613769531,3.8413584232330322,-0.0010440472979098558,72.4990005493164,290.5835876464844,304.7061767578125,0.0,-3.543058156967163
481.0,0.006685920991003513,0.0,35.589881896972656,7088.0,302.0492858886719,3.838559865951538,-0.0009365854202769697,72.69044494628906,290.5513000488281,304.79791259765625,0.0,-3.535191059112549
482.0,0.006681141443550587,0.0,43.58013916015625,7414.0,302.03839111328125,3.835500478744507,-0.0008134699892252684,72.88591766357422,290.51629638671875,304.8881530761719,0.0,-3.5308423042297363
483.0,0.006675012409687042,0.0,16.14844512939453,7414.0,302.003662109375,3.832148790359497,-0.0006808338221162558,73.08514404296875,290.479248046875,304.97607421875,0.0,-3.5301175117492676
487.0,0.00666743703186512,0.0,37.82879638671875,8083.0,301.9348449707031,3.82847261428833,-0.0005448100273497403,73.28784942626953,290.44073486328125,305.06085205078125,0.0,-3.5335280895233154
492.0,0.006658319383859634,0.0,382.536865234375,6067.0,301.8216552734375,3.8244400024414062,-0.00041153139318339527,73.49376678466797,290.40142822265625,305.14166259765625,0.0,-3.5416109561920166
498.0,0.006647563073784113,0.0,1330.930419921875,6237.0,301.6538391113281,3.820019006729126,-0.00028713096980936825,73.70262908935547,290.36199951171875,305.21771240234375,0.0,-3.558439254760742
503.0,0.00663507217541337,0.0,670.7301635742188,6237.0,301.4211120605469,3.8151774406433105,-0.0001777416910044849,73.91416931152344,290.32305908203125,305.2881774902344,0.0,-3.582455635070801
506.0,0.006620749365538359,0.0,8.843744277954102,6284.0,301.1131896972656,3.8098835945129395,-8.949649054557085e-05,74.12810516357422,290.2852783203125,305.35223388671875,0.0,-3.6075589656829834
510.0,0.006604499649256468,0.0,19.025501251220703,6587.0,300.7198181152344,3.804105520248413,-2.852832585631404e-05,74.34417724609375,290.249267578125,305.4090576171875,0.0,-3.6276471614837646
524.0,0.00658622570335865,0.0,27.13733673095703,6587.0,300.2307434082031,3.7978110313415527,-9.701468570710858e-07,74.5621109008789,290.2156982421875,305.4578552246094,0.0,-3.6368095874786377
550.0,0.006564996670931578,0.0,27.328853607177734,5695.0,299.6419677734375,3.7908968925476074,0.0,74.78272247314453,290.18060302734375,305.49578857421875,0.0,-3.6345856189727783
583.0,0.0065392120741307735,0.0,21.99646759033203,4239.0,298.9668273925781,3.783229112625122,0.0,75.00811767578125,290.1349792480469,305.51904296875,0.0,-3.626617431640625
600.0,0.0065093315206468105,0.0,18.516374588012695,4052.0,298.2135009765625,3.774871826171875,0.0,75.23812866210938,290.0801696777344,305.52935791015625,0.0,-3.618868827819824
616.0,0.006475887261331081,0.0,18.516372680664062,4052.0,297.38983154296875,3.7658965587615967,0.0,75.47248840332031,290.0177917480469,305.5286560058594,0.0,-3.617302894592285
617.0,0.006439410615712404,0.0,17.6170711517334,5380.0,296.5037536621094,3.756373882293701,0.0,75.7109375,289.94952392578125,305.5188293457031,0.0,-3.622868299484253
613.0,0.00640043243765831,0.0,15.7402982711792,6964.0,295.56304931640625,3.746375322341919,0.0,75.95321655273438,289.8770446777344,305.5018005371094,0.0,-3.63002872467041
595.0,0.006359484512358904,0.0,23.979164123535156,6428.0,294.57562255859375,3.735971689224243,0.0,76.19905853271484,289.8020324707031,305.4794921875,0.0,-3.642265558242798
608.0,0.006317097693681717,0.0,23.97916030883789,6428.0,293.5493469238281,3.725233793258667,0.0,76.44820404052734,289.72613525390625,305.45379638671875,0.0,-3.6633572578430176
617.0,0.0062738037668168545,0.0,17.95547103881836,6969.0,292.4920654296875,3.714233160018921,0.0,76.70039367675781,289.6510009765625,305.4266662597656,0.0,-3.6973233222961426
630.0,0.006230134516954422,0.0,4.983511924743652,3550.0,291.41162109375,3.703040599822998,0.0,76.95536804199219,289.57830810546875,305.3999938964844,0.0,-3.755073070526123
645.0,0.00618662079796195,0.0,4.532716751098633,2342.0,290.31591796875,3.6917269229888916,0.0,77.21285247802734,289.5097351074219,305.37567138671875,0.0,-3.8290488719940186
666.0,0.0061437939293682575,0.0,4.8093461990356445,2342.0,289.2127685546875,3.680363655090332,0.0,77.47259521484375,289.44696044921875,305.35565185546875,0.0,-3.902909517288208
701.0,0.006102185230702162,0.0,1.5693442821502686,2369.0,288.1100769042969,3.6690216064453125,0.0,77.73433685302734,289.3916015625,305.3418273925781,0.0,-3.960313320159912
732.0,0.0060623264871537685,0.0,0.1342007964849472,2385.0,287.0157165527344,3.6577718257904053,0.0,77.99781036376953,289.3453674316406,305.33612060546875,0.0,-3.987811803817749
756.0,0.006024748552590609,0.0,0.1762109398841858,2504.0,285.9375,3.6466853618621826,0.0,78.26275634765625,289.3099365234375,305.3404541015625,0.0,-3.9931700229644775
772.0,0.005989983677864075,0.0,0.17762881517410278,2504.0,284.88330078125,3.635833501815796,0.0,78.5289077758789,289.28692626953125,305.35675048828125,0.0,-3.983104944229126
772.0,0.00595856225118041,0.0,0.17762881517410278,2372.0,283.86102294921875,3.625286817550659,0.0,78.79601287841797,289.27801513671875,305.3868713378906,0.0,-3.962759017944336
790.0,0.005931016057729721,0.0,0.24287354946136475,2364.0,282.87847900390625,3.615116596221924,0.0,79.06380462646484,289.2848815917969,305.4327697753906,0.0,-3.93727445602417
807.0,0.005907876882702112,0.0,0.5345883369445801,2364.0,281.9435729980469,3.605394124984741,0.0,79.33201599121094,289.3092041015625,305.4963684082031,0.0,-3.905773639678955
825.0,0.005889675579965115,0.0,0.39881718158721924,2375.0,281.0641174316406,3.5961902141571045,0.0,79.60039520263672,289.35260009765625,305.57958984375,0.0,-3.863910675048828
829.0,0.005876506678760052,0.0,0.04805493727326393,2339.0,280.2283020019531,3.587350368499756,0.0,79.87437438964844,289.4193115234375,305.68548583984375,0.0,-3.8162834644317627
818.0,0.005867473781108856,0.0,0.04805494099855423,2296.0,279.3973083496094,3.57843279838562,0.0,80.16496276855469,289.513916015625,305.8162536621094,0.0,-3.767589807510376
797.0,0.005862199701368809,0.0,0.04805493727326393,2296.0,278.57122802734375,3.569458246231079,0.0,80.47000885009766,289.6336364746094,305.96929931640625,0.0,-3.7218544483184814
783.0,0.005860331933945417,0.0,0.04805494099855423,2138.0,277.7516174316406,3.5604655742645264,0.0,80.78688049316406,289.77532958984375,306.1419677734375,0.0,-3.6700284481048584
777.0,0.005861520767211914,0.0,0.04805493727326393,2153.0,276.9400634765625,3.551492929458618,0.0,81.11293029785156,289.93597412109375,306.33154296875,0.0,-3.615187644958496
1016.0,0.006478608585894108,0.0,0.8607940077781677,4017.0,317.59625244140625,3.8479270935058594,2.5660288883955218e-05,69.50213623046875,289.0625,303.2216491699219,0.0,-2.862950325012207
915.0,0.006489795166999102,0.0,0.8607940673828125,4375.0,316.9674377441406,3.843322992324829,2.4479291823809035e-05,69.5851058959961,289.168701171875,303.2715759277344,0.0,-2.993938446044922
844.0,0.006502172909677029,0.0,0.8607940673828125,3040.0,316.2667541503906,3.8395206928253174,2.3172175133368e-05,69.65888977050781,289.27581787109375,303.3163757324219,0.0,-3.1808197498321533
751.0,0.006515544839203358,0.0,0.8607940673828125,3040.0,315.50384521484375,3.836437940597534,2.175738336518407e-05,69.72489166259766,289.38323974609375,303.3567199707031,0.0,-3.390244960784912
684.0,0.006529713049530983,0.0,0.8607943058013916,2798.0,314.68841552734375,3.8339929580688477,2.0253355614840984e-05,69.78453063964844,289.4903564453125,303.39324951171875,0.0,-3.584735870361328
638.0,0.006544478703290224,0.0,0.8607940673828125,3167.0,313.830078125,3.832103729248047,1.86785346159013e-05,69.8392333984375,289.5965576171875,303.4266357421875,0.0,-3.7268149852752686
601.0,0.0065596443600952625,0.0,2.90751314163208,5487.0,312.9385070800781,3.8306877613067627,1.7051363101927564e-05,69.8904037475586,289.7012634277344,303.45751953125,0.0,-3.800567150115967
577.0,0.0065750121138989925,0.0,25.626375198364258,5487.0,312.02337646484375,3.8296635150909424,1.5390280168503523e-05,69.9394760131836,289.8038330078125,303.486572265625,0.0,-3.830073356628418
563.0,0.006590384058654308,0.0,15.850275039672852,8014.0,311.0943298339844,3.828948736190796,1.3713727639697026e-05,69.98784637451172,289.9036865234375,303.5144348144531,0.0,-3.829057455062866
549.0,0.0066055613569915295,0.0,26.21558380126953,8148.0,310.1610107421875,3.828461170196533,1.2040148249070626e-05,70.03694915771484,290.000244140625,303.5417785644531,0.0,-3.811091423034668
538.0,0.006620347034186125,0.0,14.091161727905273,8594.0,309.23309326171875,3.8281188011169434,1.038798382069217e-05,70.08818817138672,290.0928649902344,303.56927490234375,0.0,-3.788095712661743
527.0,0.0066345431841909885,0.0,12.109167098999023,8594.0,308.3202209472656,3.8278398513793945,8.775674359640107e-06,70.14299011230469,290.18096923828125,303.5975341796875,0.0,-3.7425129413604736
516.0,0.006647950503975153,0.0,12.011091232299805,8188.0,307.4320373535156,3.8275418281555176,7.221663508971687e-06,70.20276641845703,290.2639465332031,303.6272277832031,0.0,-3.6780240535736084
509.0,0.006660372484475374,0.0,17.888507843017578,7099.0,306.5782470703125,3.8271431922912598,5.744391273765359e-06,70.26893615722656,290.3412170410156,303.6590270996094,0.0,-3.610741376876831
500.0,0.006671610288321972,0.0,121.64125061035156,7099.0,305.76849365234375,3.826561450958252,4.362299932836322e-06,70.3429183959961,290.4121398925781,303.693603515625,0.0,-3.5567774772644043
487.0,0.0066814664751291275,0.0,202.32452392578125,7608.0,305.01239013671875,3.825714588165283,3.0938306281314e-06,70.4261245727539,290.47613525390625,303.7315673828125,0.0,-3.527367115020752
475.0,0.006689742673188448,0.0,85.16966247558594,6328.0,304.31964111328125,3.8245208263397217,1.957425183718442e-06,70.51997375488281,290.5326232910156,303.77362060546875,0.0,-3.5122525691986084
462.0,0.00669624051079154,0.0,11.933374404907227,4764.0,303.69989013671875,3.8228976726531982,9.715254236652981e-07,70.62588500976562,290.5809631347656,303.8204040527344,0.0,-3.507371664047241
459.0,0.006700763013213873,0.0,15.166385650634766,4764.0,303.16278076171875,3.820763349533081,1.5457253255135583e-07,70.74527740478516,290.62054443359375,303.87255859375,0.0,-3.5099053382873535
458.0,0.006703689694404602,0.0,584.2518310546875,4302.0,302.71771240234375,3.818279981613159,-4.938783035868255e-07,70.87725067138672,290.6507568359375,303.93084716796875,0.0,-3.517033815383911
463.0,0.006706156302243471,0.0,1433.795654296875,2738.0,302.3631591796875,3.815927028656006,-1.012126745081332e-06,71.01719665527344,290.6714782714844,303.9953918457031,0.0,-3.5337295532226562
470.0,0.006708125118166208,0.0,2281.865478515625,4517.0,302.0889892578125,3.8136870861053467,-1.4117017599346582e-06,71.16458892822266,290.68341064453125,304.0654602050781,0.0,-3.561338186264038
472.0,0.0067095146514475346,0.0,626.7955322265625,4517.0,301.8849182128906,3.811523914337158,-1.7028758065862348e-06,71.31909942626953,290.6872253417969,304.1402587890625,0.0,-3.5911922454833984
475.0,0.006710242945700884,0.0,160.84420776367188,6106.0,301.7406005859375,3.809401035308838,-1.895921741379425e-06,71.48036193847656,290.68359375,304.2190856933594,0.0,-3.614624261856079
479.0,0.006710228510200977,0.0,310.2833251953125,5732.0,301.645751953125,3.8072824478149414,-2.0011120795970783e-06,71.64804077148438,290.6732482910156,304.3011474609375,0.0,-3.6232995986938477
482.0,0.006709389388561249,0.0,301.01617431640625,5464.0,301.5900573730469,3.8051319122314453,-2.02871956389572e-06,71.82178497314453,290.65679931640625,304.3857116699219,0.0,-3.6170225143432617
484.0,0.006707643158733845,0.0,100.16191101074219,5464.0,301.563232421875,3.802912950515747,-1.9890167095582e-06,72.00125122070312,290.635009765625,304.4719543457031,0.0,-3.6022322177886963
486.0,0.006704908795654774,0.0,21.204132080078125,7023.0,301.55499267578125,3.8005895614624023,-1.8922763729278813e-06,72.18608856201172,290.6085205078125,304.5591735839844,0.0,-3.585303783416748
488.0,0.006701103877276182,0.0,24.358333587646484,6846.0,301.55499267578125,3.7981252670288086,-1.7487709556007758e-06,72.3759536743164,290.5780029296875,304.6466064453125,0.0,-3.5726125240325928
490.0,0.006696146912872791,0.0,38.44007873535156,7686.0,301.552978515625,3.7954835891723633,-1.5687732002334087e-06,72.57049560546875,290.5441589355469,304.73345947265625,0.0,-3.567267417907715
492.0,0.006689955946058035,0.0,7.060151100158691,7686.0,301.5386047363281,3.792628765106201,-1.3625558494823053e-06,72.76936340332031,290.5076904296875,304.8190002441406,0.0,-3.564058780670166
493.0,0.0066824485547840595,0.0,6.791704177856445,8424.0,301.5016174316406,3.7895243167877197,-1.1403913049434777e-06,72.97221374511719,290.4692687988281,304.9024658203125,0.0,-3.5635976791381836
496.0,0.006673544179648161,0.0,22.989656448364258,7719.0,301.431640625,3.7861340045928955,-9.125524798037077e-07,73.1787109375,290.4295654296875,304.98309326171875,0.0,-3.5669381618499756
501.0,0.006663159932941198,0.0,90.44210815429688,7719.0,301.3184509277344,3.782421588897705,-6.89311889345845e-07,73.38848876953125,290.3892822265625,305.06011962890625,0.0,-3.5751538276672363
507.0,0.006651213858276606,0.0,145.99981689453125,7388.0,301.1517333984375,3.778350591659546,-4.809421625395771e-07,73.60121154785156,290.34912109375,305.1328125,0.0,-3.5916950702667236
512.0,0.006637624930590391,0.0,228.49888610839844,7293.0,300.921142578125,3.7738847732543945,-2.9771595677630103e-07,73.8165283203125,290.3096923828125,305.2003479003906,0.0,-3.6148979663848877
516.0,0.006622311193495989,0.0,33.03519821166992,7410.0,300.6164245605469,3.7689881324768066,-1.4990592944741365e-07,74.03409576416016,290.2717590332031,305.2620544433594,0.0,-3.6395089626312256
529.0,0.006605190224945545,0.0,18.145191192626953,7410.0,300.22723388671875,3.763624429702759,-4.778472373345721e-08,74.25355529785156,290.2359924316406,305.31707763671875,0.0,-3.6602745056152344
551.0,0.006586180534213781,0.0,18.516376495361328,6750.0,299.7433166503906,3.7577569484710693,-1.6249883660890418e-09,74.47457885742188,290.2030334472656,305.36474609375,0.0,-3.6722729206085205
567.0,0.0065643442794680595,0.0,18.516372680664062,6504.0,299.1609802246094,3.751303195953369,0.0,74.6981201171875,290.16900634765625,305.4021911621094,0.0,-3.675975799560547
590.0,0.006538037676364183,0.0,18.516376495361328,5640.0,298.49420166015625,3.7441766262054443,0.0,74.92676544189453,290.125,305.42559814453125,0.0,-3.67533802986145
620.0,0.006507715210318565,0.0,18.516376495361328,5640.0,297.7510070800781,3.736435651779175,0.0,75.16032409667969,290.07220458984375,305.4366455078125,0.0,-3.6742537021636963
615.0,0.006473903078585863,0.0,18.516376495361328,7426.0,296.9391784667969,3.7281436920166016,0.0,75.39849090576172,290.01226806640625,305.4371643066406,0.0,-3.6766157150268555
592.0,0.006437128875404596,0.0,18.516376495361328,6397.0,296.06640625,3.7193636894226074,0.0,75.64096069335938,289.94677734375,305.4290771484375,0.0,-3.6827871799468994
586.0,0.0063979183323681355,0.0,18.516376495361328,7508.0,295.14044189453125,3.7101588249206543,0.0,75.88744354248047,289.87738037109375,305.4141845703125,0.0,-3.6889634132385254
594.0,0.006356798578053713,0.0,23.979167938232422,7508.0,294.16900634765625,3.700592041015625,0.0,76.13763427734375,289.8056640625,305.3944091796875,0.0,-3.6980233192443848
607.0,0.006314295809715986,0.0,23.57632064819336,6815.0,293.1597900390625,3.6907265186309814,0.0,76.3912353515625,289.73321533203125,305.37158203125,0.0,-3.7130587100982666
622.0,0.006270937155932188,0.0,14.171110153198242,3251.0,292.12060546875,3.6806254386901855,0.0,76.64794921875,289.66168212890625,305.3475646972656,0.0,-3.737309694290161
639.0,0.006227248813956976,0.0,4.780892372131348,3251.0,291.05908203125,3.670351982116699,0.0,76.90747833251953,289.5926513671875,305.3242492675781,0.0,-3.7778615951538086
657.0,0.006183757912367582,0.0,2.40585994720459,2346.0,289.9830017089844,3.659968852996826,0.0,77.16951751708984,289.52777099609375,305.303466796875,0.0,-3.8294453620910645
680.0,0.006140990648418665,0.0,0.03911963105201721,2299.0,288.90008544921875,3.6495394706726074,0.0,77.43376159667969,289.4685974121094,305.287109375,0.0,-3.881232500076294
710.0,0.006099473685026169,0.0,0.0,2392.0,287.8180236816406,3.639126777648926,0.0,77.6999282836914,289.4167785644531,305.27703857421875,0.0,-3.9223949909210205
738.0,0.006059734150767326,0.0,0.0,2392.0,286.7445983886719,3.6287941932678223,0.0,77.96770477294922,289.3739013671875,305.27508544921875,0.0,-3.9443061351776123
768.0,0.006022298242896795,0.0,0.03266613185405731,2390.0,285.6875,3.6186044216156006,0.0,78.2367935180664,289.3415832519531,305.28314208984375,0.0,-3.953077554702759
815.0,0.005987692624330521,0.0,0.12151466310024261,2483.0,284.6544494628906,3.6086206436157227,0.0,78.50689697265625,289.32147216796875,305.3031005859375,0.0,-3.9519424438476562
832.0,0.0059564439579844475,0.0,0.16483193635940552,2429.0,283.6531982421875,3.5989062786102295,0.0,78.7777099609375,289.31512451171875,305.3367614746094,0.0,-3.9427995681762695
822.0,0.005929078906774521,0.0,0.17876847088336945,2429.0,282.69146728515625,3.589524030685425,0.0,79.0489501953125,289.32415771484375,305.38604736328125,0.0,-3.9275472164154053
859.0,0.005906124133616686,0.0,0.36519449949264526,2405.0,281.7769775390625,3.5805370807647705,0.0,79.32029724121094,289.3502197265625,305.4527893066406,0.0,-3.9056901931762695
858.0,0.0058881063014268875,0.0,0.2905225157737732,2304.0,280.9174499511719,3.5720086097717285,0.0,79.59146118164062,289.3948974609375,305.53887939453125,0.0,-3.875568389892578
871.0,0.005875140894204378,0.0,0.04805494099855423,2219.0,280.1017761230469,3.5637941360473633,0.0,79.86792755126953,289.4623718261719,305.64752197265625,0.0,-3.8392248153686523
861.0,0.005866383668035269,0.0,0.04805494472384453,2219.0,279.2928161621094,3.555485963821411,0.0,80.16087341308594,289.55743408203125,305.7812194824219,0.0,-3.798743486404419
876.0,0.005861448589712381,0.0,0.04805494844913483,2124.0,278.4904479980469,3.5471062660217285,0.0,80.46814727783203,289.6772766113281,305.9373779296875,0.0,-3.755575656890869
881.0,0.0058599780313670635,0.0,0.04805494844913483,2383.0,277.6959533691406,3.5386929512023926,0.0,80.78710174560547,289.8188781738281,306.1133117675781,0.0,-3.7001616954803467
825.0,0.005861611571162939,0.0,0.04805494844913483,2162.0,276.9106140136719,3.5302844047546387,0.0,81.1151123046875,289.9791259765625,306.3062438964844,0.0,-3.6375222206115723
991.0,0.006509293802082539,0.0,0.860793948173523,5049.0,317.8703918457031,3.829630136489868,-0.011546649970114231,69.56266784667969,289.04595947265625,303.2718811035156,0.0,-2.8143503665924072
903.0,0.006520035210996866,0.0,0.8607940673828125,4160.0,317.2228698730469,3.823822259902954,-0.01101522333920002,69.63944244384766,289.1521911621094,303.319091796875,0.0,-2.9479780197143555
835.0,0.006531918421387672,0.0,0.8607940673828125,4160.0,316.50213623046875,3.818781852722168,-0.01042704563587904,69.70602416992188,289.25933837890625,303.36083984375,0.0,-3.1524722576141357
777.0,0.006544747389853001,0.0,0.860793948173523,2964.0,315.7180480957031,3.8144359588623047,-0.00979041587561369,69.76397705078125,289.3667907714844,303.3977355957031,0.0,-3.385784864425659
716.0,0.006558327469974756,0.0,0.8607940673828125,2912.0,314.8804016113281,3.810710906982422,-0.009113631211221218,69.81483459472656,289.4739685058594,303.4305725097656,0.0,-3.6011791229248047
662.0,0.006572463549673557,0.0,2.170464038848877,4730.0,313.9990539550781,3.8075335025787354,-0.008404991589486599,69.86016845703125,289.5802307128906,303.4599304199219,0.0,-3.751918315887451
611.0,0.00658695911988616,0.0,4.318380355834961,4730.0,313.0838317871094,3.804830312728882,-0.007672794163227081,69.9015121459961,289.6850280761719,303.4866027832031,0.0,-3.8158602714538574
570.0,0.006601620465517044,0.0,13.571243286132812,6861.0,312.14459228515625,3.802528142929077,-0.006925337947905064,69.9404296875,289.7876892089844,303.5111999511719,0.0,-3.822495222091675
549.0,0.006616251077502966,0.0,7.039767265319824,6911.0,311.1911315917969,3.800553560256958,-0.0061709205619990826,69.97846984863281,289.88763427734375,303.5344543457031,0.0,-3.793393135070801
536.0,0.0066306558437645435,0.0,14.618860244750977,6911.0,310.23333740234375,3.7988333702087402,-0.005417841486632824,70.0171890258789,289.9842529296875,303.5570373535156,0.0,-3.749964475631714
526.0,0.006644640117883682,0.0,15.165878295898438,7551.0,309.2809753417969,3.7972941398620605,-0.004674398340284824,70.0581283569336,290.07696533203125,303.57965087890625,0.0,-3.7115490436553955
517.0,0.0066580078564584255,0.0,4.462263584136963,7693.0,308.34393310546875,3.7958624362945557,-0.003948889207094908,70.10284423828125,290.1651306152344,303.6029968261719,0.0,-3.658010482788086
507.0,0.006670564413070679,0.0,12.291004180908203,7624.0,307.4320373535156,3.7944653034210205,-0.0032496133353561163,70.15289306640625,290.2481384277344,303.62774658203125,0.0,-3.589869737625122
496.0,0.006682113744318485,0.0,22.508298873901367,7624.0,306.55511474609375,3.7930288314819336,-0.0025848685763776302,70.20983123779297,290.3254089355469,303.6545715332031,0.0,-3.5224106311798096
489.0,0.0066924612037837505,0.0,58.94407272338867,5352.0,305.7229919433594,3.79148006439209,-0.001962953247129917,70.27519226074219,290.3963317871094,303.6842041015625,0.0,-3.470916986465454
477.0,0.006701410748064518,0.0,96.27315521240234,5471.0,304.9455261230469,3.789745569229126,-0.0013921658974140882,70.35054779052734,290.46026611328125,303.7173156738281,0.0,-3.44669508934021
465.0,0.006708767730742693,0.0,45.74748992919922,4221.0,304.2325134277344,3.787752151489258,-0.0008808047277852893,70.43743133544922,290.51666259765625,303.75457763671875,0.0,-3.4413247108459473
463.0,0.0067143370397388935,0.0,24.228744506835938,4221.0,303.5938415527344,3.785426378250122,-0.000437168258940801,70.53741455078125,290.5648498535156,303.7967224121094,0.0,-3.448786735534668
462.0,0.006717922631651163,0.0,75.20471954345703,3992.0,303.0393371582031,3.7826948165893555,-6.95547423674725e-05,70.65203094482422,290.6042785644531,303.8443908691406,0.0,-3.4639642238616943
467.0,0.006719876546412706,0.0,805.663330078125,4788.0,302.5779113769531,3.779717445373535,0.0002222359908046201,70.78033447265625,290.6341857910156,303.8982238769531,0.0,-3.4817395210266113
476.0,0.006721275858581066,0.0,1936.292236328125,4684.0,302.2070007324219,3.7769527435302734,0.00045543810119852424,70.91731262207031,290.6544189453125,303.95794677734375,0.0,-3.5066027641296387
481.0,0.006722092162817717,0.0,3709.327880859375,4684.0,301.91644287109375,3.7743780612945557,0.0006352393538691103,71.06239318847656,290.6656799316406,304.02288818359375,0.0,-3.541334629058838
