tmmn,elevation,population,NDVI,PrevFireMask,th,vs,FireMask,sph,tmmx,pdsi,erc,pr
288.279052734375,10.0,0.0,495.0,0.0,243.83409118652344,2.1572508811950684,0.0,0.011851918883621693,300.316650390625,-0.1877288818359375,22.79939842224121,0.0
288.2877502441406,11.0,0.0,5497.0,0.0,244.61529541015625,2.1684329509735107,0.0,0.0118833864107728,300.3842468261719,-0.023264644667506218,22.748065948486328,0.0
288.29705810546875,7.0,0.0,7446.0,0.0,245.34066772460938,2.1733009815216064,0.0,0.011914978735148907,300.45013427734375,0.05776425823569298,22.70272445678711,0.0
288.3069763183594,7.0,0.5119660496711731,5748.0,0.0,245.99891662597656,2.1703875064849854,0.0,0.011946492828428745,300.5136413574219,0.08894307166337967,22.66448402404785,0.0
288.3176574707031,10.0,2.1384506225585938,5393.0,0.0,246.59910583496094,2.1610686779022217,0.0,0.01197846420109272,300.5758361816406,0.06812188774347305,22.632944107055664,0.0
288.32952880859375,8.0,0.23677374422550201,7004.0,0.0,247.18142700195312,2.1509273052215576,0.0,0.012012360617518425,300.64019775390625,-0.007030780892819166,22.60511016845703,0.0
288.34259033203125,5.0,0.0,6586.0,0.0,247.748046875,2.1402478218078613,0.0,0.012048067525029182,300.7066345214844,-0.15510977804660797,22.58055305480957,0.0
288.35675048828125,6.0,0.7924374341964722,1717.0,0.0,248.29954528808594,2.1291046142578125,0.0,0.012085407972335815,300.77496337890625,-0.4315738379955292,22.558956146240234,0.0
288.3719177246094,12.0,2.9010720252990723,5327.0,0.0,248.8363800048828,2.1175742149353027,0.0,0.012124201282858849,300.8450012207031,-0.7628049850463867,22.540006637573242,0.0
288.3880310058594,10.0,2.7051491737365723,4364.0,0.0,249.3589324951172,2.105734348297119,0.0,0.012164263054728508,300.91650390625,-1.0591973066329956,22.523399353027344,0.0
288.405029296875,14.0,2.884000301361084,6108.0,0.0,249.86749267578125,2.0936648845672607,0.0,0.012205401435494423,300.9892272949219,-1.232516884803772,22.508827209472656,0.0
288.4228210449219,13.0,1.9856791496276855,6290.0,0.0,250.3622589111328,2.0814483165740967,0.0,0.0122474180534482,301.06298828125,-1.2241629362106323,22.49598503112793,0.0
288.4413146972656,8.0,0.1290082186460495,8374.0,0.0,250.84335327148438,2.069169282913208,0.0,0.012290108017623425,301.137451171875,-1.0849474668502808,22.48457145690918,0.0
288.46044921875,8.0,0.1290082186460495,8264.0,0.0,251.3108673095703,2.056915283203125,0.0,0.012333258055150509,301.2124328613281,-0.8869637250900269,22.474275588989258,0.0
288.4801330566406,15.0,0.1290082335472107,8847.0,0.0,251.76475524902344,2.044776201248169,0.0,0.012376646511256695,301.2876281738281,-0.702197253704071,22.464792251586914,0.0
288.500244140625,11.0,0.1290082186460495,5379.0,0.0,252.20494079589844,2.0328452587127686,0.0,0.012420042417943478,301.36273193359375,-0.5995013117790222,22.455812454223633,0.0
288.5207214355469,5.0,0.1290082186460495,3743.0,0.0,252.6313018798828,2.0212180614471436,0.0,0.012463207356631756,301.43743896484375,-0.5618520379066467,22.447023391723633,0.0
288.7518005371094,0.0,0.0,0.0,0.0,227.31576538085938,10.374996185302734,0.0,0.011413520202040672,299.9465637207031,0.0,22.619882583618164,0.0
288.7491455078125,0.0,0.0,0.0,0.0,227.33255004882812,10.333248138427734,0.0,0.011413653381168842,299.9438171386719,0.0,22.6254940032959,0.0
288.7452697753906,0.0,0.0,0.0,0.0,227.3570098876953,10.272371292114258,0.0,0.011413848027586937,299.9398193359375,0.0,22.633678436279297,0.0
288.7402038574219,0.0,0.0,0.0,0.0,227.3889617919922,10.19285774230957,0.0,0.011414102278649807,299.9346008300781,0.0,22.644367218017578,0.0
288.7339782714844,0.0,0.0,0.0,0.0,227.42840576171875,10.09475040435791,0.0,0.011414415203034878,299.92816162109375,0.0,22.657556533813477,0.0
288.7265319824219,0.0,0.0,0.0,0.0,227.47544860839844,9.977682113647461,0.0,0.011414789594709873,299.92047119140625,0.0,22.673294067382812,0.0
288.71783447265625,0.0,0.0,0.0,0.0,227.53042602539062,9.840888977050781,0.0,0.011415226384997368,299.9114685058594,0.0,22.691682815551758,0.0
288.70782470703125,0.0,0.0,0.0,0.0,227.59381103515625,9.683198928833008,0.0,0.011415730230510235,299.9010925292969,0.0,22.712881088256836,0.0
288.69635009765625,0.0,0.0,0.0,0.0,227.66622924804688,9.503000259399414,0.0,0.011416304856538773,299.8892517089844,0.0,22.737104415893555,0.0
288.683349609375,0.0,0.0,0.0,0.0,227.74855041503906,9.298187255859375,0.0,0.011416959576308727,299.87579345703125,0.0,22.764638900756836,0.0
288.6685791015625,0.0,0.0,0.0,0.0,227.8418426513672,9.06607723236084,0.0,0.011417700909078121,299.86053466796875,0.0,22.795841217041016,0.0
288.6513977050781,0.0,0.0,0.0,0.0,227.93328857421875,8.797088623046875,0.0,0.011418024078011513,299.8415832519531,0.0,22.83312225341797,0.0
288.6310729980469,0.0,0.0,0.0,0.0,227.99728393554688,8.481932640075684,0.0,0.011417015455663204,299.8161315917969,0.0,22.87970542907715,0.0
288.6082458496094,0.0,0.0,0.0,0.0,228.0409393310547,8.13050365447998,0.0,0.011414999142289162,299.78564453125,0.0,22.933513641357422,0.0
288.5835876464844,0.0,0.0,0.0,0.0,228.0713653564453,7.751751899719238,0.0,0.011412291787564754,299.7515563964844,0.0,22.992624282836914,0.0
288.5575866699219,0.0,0.0,0.0,0.0,228.0947265625,7.353379249572754,0.0,0.011409166269004345,299.71502685546875,0.0,23.055377960205078,0.0
288.53076171875,0.0,0.0,0.0,0.0,228.11648559570312,6.942090034484863,0.0,0.011405863799154758,299.6771240234375,0.0,23.120325088500977,0.0
288.50347900390625,0.0,0.0,0.0,0.0,228.1415252685547,6.5237860679626465,0.0,0.011402598582208157,299.6388244628906,0.0,23.186185836791992,0.0
288.4761047363281,0.0,0.0,0.0,0.0,228.17422485351562,6.103721618652344,0.0,0.01139956247061491,299.6009216308594,0.0,23.251813888549805,0.0
288.448974609375,0.0,0.0,0.0,0.0,228.2186279296875,5.686628818511963,0.0,0.011396931484341621,299.5641784667969,0.0,23.31617546081543,0.0
288.42242431640625,0.0,0.0,0.0,0.0,228.27847290039062,5.276820659637451,0.0,0.011394868604838848,299.529296875,0.0,23.378320693969727,0.0
288.3966979980469,0.0,0.0,0.0,0.0,228.3572998046875,4.8782758712768555,0.0,0.011393524706363678,299.4969482421875,0.0,23.43737030029297,0.0
288.3720703125,0.0,0.0,0.0,0.0,228.4584503173828,4.494707107543945,0.0,0.011393045075237751,299.4677429199219,0.0,23.49250030517578,0.0
288.3487548828125,0.0,0.0,0.0,0.0,228.58517456054688,4.1296210289001465,0.0,0.01139356754720211,299.4422302246094,-0.5600000023841858,23.542926788330078,0.0
288.3270263671875,0.0,0.0,0.0,0.0,228.74061584472656,3.786371946334839,0.0,0.0113952262327075,299.4209899902344,0.0,23.587892532348633,0.0
288.30706787109375,0.0,0.0,0.0,0.0,228.9279022216797,3.468203067779541,0.0,0.011398152448236942,299.4045715332031,0.0,23.626667022705078,0.0
288.2891540527344,0.0,0.0,0.0,0.0,229.15016174316406,3.178288698196411,0.0,0.011402479372918606,299.39349365234375,0.0,23.658527374267578,0.0
288.2734680175781,0.0,0.0,0.0,0.0,229.41053771972656,2.919769525527954,0.0,0.011408336460590363,299.3883361816406,0.0,23.68275260925293,0.0
288.26025390625,0.0,0.0,0.0,0.0,229.71221923828125,2.6957855224609375,0.0,0.011415858753025532,299.3896179199219,0.0,23.698623657226562,0.0
288.2497253417969,0.0,0.0,0.0,0.0,230.05850219726562,2.5095083713531494,0.0,0.011425181291997433,299.39788818359375,0.0,23.70540428161621,0.0
288.24212646484375,0.0,0.0,0.0,0.0,230.45277404785156,2.364170551300049,0.0,0.011436446569859982,299.4137268066406,-0.7119091749191284,23.70234489440918,0.0
288.2369689941406,0.0,0.0,0.0,0.0,230.9066162109375,2.2559287548065186,0.0,0.011449604295194149,299.4370422363281,-0.6841325163841248,23.689119338989258,0.0
288.23291015625,0.0,0.0,0.0,0.0,231.43533325195312,2.169279098510742,0.0,0.011464264243841171,299.4663391113281,-0.6792867183685303,23.666885375976562,0.0
288.22979736328125,5.0,1852.1729736328125,2113.0,0.0,232.03228759765625,2.101374626159668,0.0,0.011480365879833698,299.50115966796875,-0.6774914264678955,23.636621475219727,0.0
288.22760009765625,7.0,1908.1474609375,2761.0,0.0,232.69064331054688,2.05012845993042,0.0,0.011497867293655872,299.54107666015625,-0.6766401529312134,23.59921646118164,0.0
288.2262878417969,5.0,516.452392578125,2761.0,0.0,233.40386962890625,2.013643503189087,0.0,0.011516731232404709,299.585693359375,-0.6696265339851379,23.555496215820312,0.0
288.2258605957031,7.0,427.09320068359375,2010.0,0.0,234.1655731201172,1.9901695251464844,0.0,0.011536920443177223,299.6346740722656,-0.6579570770263672,23.506256103515625,0.0
288.22625732421875,5.0,328.1009521484375,3484.0,0.0,234.96942138671875,1.9780659675598145,0.0,0.011558398604393005,299.6876525878906,-0.6503874659538269,23.452268600463867,0.0
288.2274475097656,2.0,0.0,-160.0,0.0,235.80897521972656,1.975771188735962,0.0,0.011581129394471645,299.7442932128906,-0.6586265563964844,23.394296646118164,0.0
288.2294921875,6.0,10.13485050201416,-1770.0,0.0,236.67762756347656,1.9817770719528198,0.0,0.011605070903897285,299.8042297363281,-0.7003633975982666,23.333112716674805,0.0
288.2322998046875,3.0,8.103983879089355,2106.0,0.0,237.56851196289062,1.9946072101593018,0.0,0.011630174703896046,299.86712646484375,-0.8006486892700195,23.269498825073242,0.0
288.23590087890625,8.0,5.538564682006836,2746.0,0.0,238.47438049316406,2.01279878616333,0.0,0.011656388640403748,299.9325256347656,-0.9176455140113831,23.204261779785156,0.0
288.24029541015625,5.0,10.134849548339844,4621.0,0.0,239.3876190185547,2.03488826751709,0.0,0.011683650314807892,300.0000915527344,-1.003465175628662,23.13823699951172,0.0
288.2454528808594,5.0,0.786357045173645,4653.0,0.0,240.3001251220703,2.059399366378784,0.0,0.011711886152625084,300.0693359375,-1.0159666538238525,23.072296142578125,0.0
288.2513732910156,5.0,0.0,3423.0,0.0,241.20335388183594,2.084834337234497,0.0,0.011741013266146183,300.1398010253906,-0.9136658310890198,23.007349014282227,0.0
288.258056640625,8.0,0.0,5900.0,0.0,242.08819580078125,2.1096701622009277,0.0,0.011770933866500854,300.21099853515625,-0.7111883759498596,22.9443416595459,0.0
288.2655029296875,6.0,0.0,5692.0,0.0,242.945068359375,2.1323537826538086,0.0,0.011801537126302719,300.2823486328125,-0.4710993468761444,22.88426399230957,0.0
288.2736511230469,5.0,0.0,5870.0,0.0,243.76388549804688,2.151306629180908,0.0,0.011832695454359055,300.3533020019531,-0.2555641829967499,22.82814598083496,0.0
288.2825012207031,6.0,0.0,4991.0,0.0,244.53411865234375,2.164926767349243,0.0,0.01186426728963852,300.4232482910156,-0.12611477077007294,22.777042388916016,0.0
288.2920227050781,2.0,0.0,2203.0,0.0,245.24484252929688,2.1715991497039795,0.0,0.011896094307303429,300.4914855957031,-0.06703208386898041,22.73204231262207,0.0
288.3022155761719,8.0,2.480626106262207,2772.0,0.0,245.88487243652344,2.169708013534546,0.0,0.011927999556064606,300.5573425292969,-0.05035216733813286,22.694246292114258,0.0
288.313232421875,13.0,2.925240993499756,7786.0,0.0,246.46170043945312,2.1608312129974365,0.0,0.011960537172853947,300.62200927734375,-0.07712894678115845,22.663299560546875,0.0
288.3255920410156,7.0,2.565967082977295,6342.0,0.0,247.01223754882812,2.151247024536133,0.0,0.011995147913694382,300.6890563964844,-0.1485673487186432,22.636316299438477,0.0
288.3392028808594,3.0,0.0,-1004.0,0.0,247.53936767578125,2.141252040863037,0.0,0.012031695805490017,300.7584228515625,-0.2788928151130676,22.612838745117188,0.0
288.3539733886719,4.0,0.48960956931114197,279.0,0.0,248.04458618164062,2.130906581878662,0.0,0.01206998247653246,300.8298645019531,-0.5152574777603149,22.592517852783203,0.0
288.369873046875,10.0,2.9121923446655273,7500.0,0.0,248.5292205810547,2.120271921157837,0.0,0.012109807692468166,300.9031066894531,-0.795562744140625,22.57500648498535,0.0
288.38677978515625,13.0,2.912881374359131,7443.0,0.0,248.9945831298828,2.1094107627868652,0.0,0.012150965631008148,300.9778747558594,-1.0446674823760986,22.559959411621094,0.0
288.40460205078125,14.0,2.9069838523864746,8394.0,0.0,249.44192504882812,2.0983874797821045,0.0,0.012193245813250542,301.05389404296875,-1.1902251243591309,22.54703712463379,0.0
288.4232482910156,12.0,2.732912540435791,8649.0,0.0,249.87242126464844,2.087268352508545,0.0,0.012236432172358036,301.1308898925781,-1.1846481561660767,22.535898208618164,0.0
288.442626953125,8.0,0.1290082335472107,8053.0,0.0,250.28720092773438,2.076120615005493,0.0,0.012280303053557873,301.2085876464844,-1.069472312927246,22.52619743347168,0.0
288.4626770019531,7.0,0.1290082186460495,7513.0,0.0,250.68734741210938,2.065014600753784,0.0,0.012324627488851547,301.28662109375,-0.9041492938995361,22.51759147644043,0.0
288.4832763671875,8.0,0.1290082186460495,8361.0,0.0,251.07391357421875,2.0540220737457275,0.0,0.012369168922305107,301.3647155761719,-0.7480477690696716,22.509737014770508,0.0
288.5043029785156,5.0,0.1290082335472107,6370.0,0.0,251.44790649414062,2.0432164669036865,0.0,0.012413683347404003,301.4425354003906,-0.6578261852264404,22.50228500366211,0.0
288.52569580078125,5.0,0.1290082335472107,5775.0,0.0,251.810302734375,2.0326735973358154,0.0,0.012457918375730515,301.51971435546875,-0.6174561977386475,22.494882583618164,0.0
288.7400817871094,0.0,0.0,0.0,0.0,228.1470489501953,10.204304695129395,0.0,0.011413021944463253,299.93505859375,0.0,22.640506744384766,0.0
288.73773193359375,0.0,0.0,0.0,0.0,228.158203125,10.167548179626465,0.0,0.011413070373237133,299.93267822265625,0.0,22.645593643188477,0.0
288.7343444824219,0.0,0.0,0.0,0.0,228.17449951171875,10.11388111114502,0.0,0.01141314022243023,299.92919921875,0.0,22.65302276611328,0.0
288.7298889160156,0.0,0.0,0.0,0.0,228.19580078125,10.043659210205078,0.0,0.011413232423365116,299.92462158203125,0.0,22.66274070739746,0.0
288.724365234375,0.0,0.0,0.0,0.0,228.22215270996094,9.956822395324707,0.0,0.01141334604471922,299.9189758300781,0.0,22.674760818481445,0.0
288.7177734375,0.0,0.0,0.0,0.0,228.25369262695312,9.852922439575195,0.0,0.011413481086492538,299.9122314453125,0.0,22.68914222717285,0.0
288.71002197265625,0.0,0.0,0.0,0.0,228.2906494140625,9.731124877929688,0.0,0.011413640342652798,299.9043273925781,0.0,22.70600128173828,0.0
288.7010803222656,0.0,0.0,0.0,0.0,228.3334197998047,9.59019660949707,0.0,0.011413824744522572,299.8951721191406,0.0,22.725507736206055,0.0
288.6908264160156,0.0,0.0,0.0,0.0,228.38250732421875,9.428460121154785,0.0,0.01141403615474701,299.8846740722656,0.0,22.747894287109375,0.0
288.6790771484375,0.0,0.0,0.0,0.0,228.43856811523438,9.243728637695312,0.0,0.011414277367293835,299.8726806640625,0.0,22.77346420288086,0.0
288.66571044921875,0.0,0.0,0.0,0.0,228.50247192382812,9.033207893371582,0.0,0.011414552107453346,299.8590087890625,0.0,22.802602767944336,0.0
288.6500549316406,0.0,0.0,0.0,0.0,228.56167602539062,8.78766918182373,0.0,0.01141438353806734,299.84185791015625,0.0,22.837614059448242,0.0
288.6313781738281,0.0,0.0,0.0,0.0,228.59181213378906,8.497819900512695,0.0,0.0114129101857543,299.8185119628906,0.0,22.881610870361328,0.0
288.6102600097656,0.0,0.0,0.0,0.0,228.6000213623047,8.171813011169434,0.0,0.011410432867705822,299.7902526855469,0.0,22.932817459106445,0.0
288.58721923828125,0.0,0.0,0.0,0.0,228.5934600830078,7.81710958480835,0.0,0.011407241225242615,299.75830078125,0.0,22.98956871032715,0.0
288.5627136230469,0.0,0.0,0.0,0.0,228.57843017578125,7.440226078033447,0.0,0.011403592303395271,299.72369384765625,0.0,23.0504093170166,0.0
288.537109375,0.0,0.0,0.0,0.0,228.56053161621094,7.046965599060059,0.0,0.011399713344871998,299.68743896484375,0.0,23.114044189453125,0.0
288.51080322265625,0.0,0.0,0.0,0.0,228.54486083984375,6.642595291137695,0.0,0.011395812034606934,299.6503601074219,0.0,23.179290771484375,0.0
288.484130859375,0.0,0.0,0.0,0.0,228.53614807128906,6.231983661651611,0.0,0.011392081156373024,299.61328125,0.0,23.24506378173828,0.0
288.4573669433594,0.0,0.0,0.0,0.0,228.53880310058594,5.819704055786133,0.0,0.01138870045542717,299.5769348144531,0.0,23.31033706665039,0.0
288.4308776855469,0.0,0.0,0.0,0.0,228.55706787109375,5.4101176261901855,0.0,0.0113858412951231,299.5420227050781,0.0,23.3741397857666,0.0
288.4049377441406,0.0,0.0,0.0,0.0,228.59495544433594,5.007436275482178,0.0,0.011383669450879097,299.50927734375,0.0,23.435529708862305,0.0
288.3797912597656,0.0,0.0,0.0,0.0,228.65638732910156,4.615776062011719,0.0,0.01138234231621027,299.4793701171875,-0.5600000023841858,23.49359130859375,0.0
288.35577392578125,0.0,0.0,0.0,0.0,228.7451934814453,4.239194393157959,0.0,0.011382019147276878,299.4529113769531,-0.5600000023841858,23.547422409057617,0.0
288.3331298828125,0.0,0.0,0.0,0.0,228.86514282226562,3.8817224502563477,0.0,0.011382853612303734,299.43060302734375,-0.5600000023841858,23.596134185791016,0.0
288.3121337890625,0.0,0.0,0.0,0.0,229.0199432373047,3.5473878383636475,0.0,0.011384996585547924,299.4130554199219,0.0,23.638835906982422,0.0
288.2930908203125,0.0,0.0,0.0,0.0,229.21324157714844,3.2402310371398926,0.0,0.011388600803911686,299.4009094238281,0.0,23.67464256286621,0.0
288.2762756347656,0.0,0.0,0.0,0.0,229.4486846923828,2.9643163681030273,0.0,0.011393816210329533,299.39483642578125,0.0,23.70266342163086,0.0
288.261962890625,0.0,0.0,0.0,0.0,229.72984313964844,2.7237377166748047,0.0,0.011400791816413403,299.3954772949219,0.0,23.72201156616211,0.0
288.2503967285156,0.0,0.0,0.0,0.0,230.0602569580078,2.5226187705993652,0.0,0.01140967570245266,299.4034423828125,0.0,23.73179054260254,0.0
288.241943359375,0.0,0.0,0.0,0.0,230.44342041015625,2.365109920501709,0.0,0.011420615017414093,299.41943359375,-0.7414540648460388,23.731111526489258,0.0
288.236083984375,0.0,0.0,0.0,0.0,230.8909454345703,2.247545003890991,0.0,0.011433524079620838,299.44329833984375,-0.663934588432312,23.719646453857422,0.0
288.23138427734375,0.0,0.0,0.0,0.0,231.4180145263672,2.153301477432251,0.0,0.011447939090430737,299.4734802246094,-0.6548536419868469,23.698762893676758,0.0
288.2276611328125,6.0,795.29345703125,0.0,0.0,232.017333984375,2.079425096511841,0.0,0.011463799513876438,299.5094299316406,-0.6515142321586609,23.669477462768555,0.0
288.2249450683594,6.0,1137.748779296875,2575.0,0.0,232.68138122558594,2.0237395763397217,0.0,0.01148106250911951,299.55078125,-0.6496939063072205,23.63271141052246,0.0
288.22314453125,6.0,663.829833984375,3178.0,0.0,233.40284729003906,1.9842380285263062,0.0,0.011499691754579544,299.5970764160156,-0.6437215805053711,23.589338302612305,0.0
288.2222595214844,7.0,486.4832763671875,1255.0,0.0,234.1746063232422,1.9590452909469604,0.0,0.011519649997353554,299.64794921875,-0.6343461275100708,23.540197372436523,0.0
288.2222595214844,1.0,400.60223388671875,3678.0,0.0,234.9895782470703,1.9463849067687988,0.0,0.011540902778506279,299.7029724121094,-0.627464771270752,23.48611068725586,0.0
288.22314453125,2.0,0.0,0.0,0.0,235.84059143066406,1.9445523023605347,0.0,0.011563410982489586,299.7618103027344,-0.6311144232749939,23.42789077758789,0.0
288.2248840332031,9.0,10.134849548339844,6254.0,0.0,236.7203369140625,1.9518908262252808,0.0,0.011587134562432766,299.82403564453125,-0.6575824618339539,23.36635971069336,0.0
288.22747802734375,9.0,4.732071876525879,4422.0,0.0,237.6212921142578,1.9667725563049316,0.0,0.011612030677497387,299.8892822265625,-0.7237003445625305,23.30234146118164,0.0
288.2309265136719,11.0,0.8059864640235901,6288.0,0.0,238.53558349609375,1.987581729888916,0.0,0.01163804717361927,299.9571228027344,-0.8016397356987,23.23668670654297,0.0
288.23516845703125,6.0,39.24459457397461,3570.0,0.0,239.45506286621094,2.0127015113830566,0.0,0.01166512630879879,300.027099609375,-0.859125018119812,23.170269012451172,0.0
288.2402648925781,5.0,916.650390625,3079.0,0.0,240.37115478515625,2.0405027866363525,0.0,0.011693204753100872,300.0987854003906,-0.8672099709510803,23.103988647460938,0.0
288.24615478515625,6.0,0.0,2993.0,0.0,241.27487182617188,2.0693373680114746,0.0,0.011722205206751823,300.17169189453125,-0.7971322536468506,23.038782119750977,0.0
288.25286865234375,6.0,0.0,3231.0,0.0,242.1568145751953,2.0975327491760254,0.0,0.011752043850719929,300.2452697753906,-0.6586626172065735,22.975614547729492,0.0
288.2603759765625,5.0,0.0,6610.0,0.0,243.00714111328125,2.1233906745910645,0.0,0.011782622896134853,300.3190002441406,-0.4948999881744385,22.91548728942871,0.0
288.26861572265625,2.0,0.0,3804.0,0.0,243.81561279296875,2.1451873779296875,0.0,0.011813832446932793,300.3923034667969,-0.34878650307655334,22.859432220458984,0.0
288.27764892578125,8.0,0.04090266674757004,3925.0,0.0,244.57164001464844,2.161179542541504,0.0,0.011845550499856472,300.4645080566406,-0.2627876102924347,22.808509826660156,0.0
288.2873840332031,11.0,2.5421931743621826,5876.0,0.0,245.2643280029297,2.1696114540100098,0.0,0.011877640150487423,300.5350341796875,-0.22696471214294434,22.763797760009766,0.0
288.2978210449219,11.0,2.838249683380127,5939.0,0.0,245.882568359375,2.1687259674072266,0.0,0.011909952387213707,300.6031799316406,-0.22174504399299622,22.726388931274414,0.0
288.3092041015625,11.0,2.925240993499756,7438.0,0.0,246.43231201171875,2.160299777984619,0.0,0.011943057179450989,300.6701965332031,-0.2465675324201584,22.695972442626953,0.0
288.3219909667969,8.0,2.925240993499756,5802.0,0.0,246.94735717773438,2.1512856483459473,0.0,0.011978376656770706,300.7398681640625,-0.3007929027080536,22.669757843017578,0.0
288.3361511230469,11.0,2.916106700897217,5367.0,0.0,247.43133544921875,2.141991138458252,0.0,0.012015752494335175,300.81201171875,-0.39280620217323303,22.647260665893555,0.0
288.3515625,10.0,2.8278627395629883,7598.0,0.0,247.8865966796875,2.132460832595825,0.0,0.01205496396869421,300.8863525390625,-0.5549957156181335,22.628095626831055,0.0
288.36810302734375,8.0,2.925240993499756,8126.0,0.0,248.31539916992188,2.1227407455444336,0.0,0.012095791287720203,300.9626159667969,-0.7461330890655518,22.611886978149414,0.0
288.3857421875,7.0,2.9187896251678467,8720.0,0.0,248.71995544433594,2.1128780841827393,0.0,0.012138009071350098,301.0404357910156,-0.9160102605819702,22.598257064819336,0.0
288.4043273925781,10.0,2.922055244445801,8720.0,0.0,249.1024627685547,2.1029205322265625,0.0,0.012181386351585388,301.1195068359375,-1.016046166419983,22.58682632446289,0.0
288.4237976074219,9.0,2.8274285793304443,8637.0,0.0,249.46507263183594,2.0929174423217773,0.0,0.012225690297782421,301.19952392578125,-1.0141479969024658,22.577220916748047,0.0
288.44403076171875,7.0,0.1290082186460495,8637.0,0.0,249.80987548828125,2.082918882369995,0.0,0.012270680628716946,301.2801208496094,-0.9382071495056152,22.569061279296875,0.0
288.46490478515625,5.0,0.1290082335472107,7670.0,0.0,250.1389923095703,2.072977304458618,0.0,0.012316112406551838,301.3609313964844,-0.8282309770584106,22.561967849731445,0.0
288.486328125,4.0,0.1290082335472107,7195.0,0.0,250.4544677734375,2.063145160675049,0.0,0.012361733242869377,301.441650390625,-0.7241721749305725,22.555561065673828,0.0
288.5082092285156,5.0,0.1290082186460495,5803.0,0.0,250.75839233398438,2.0534772872924805,0.0,0.01240728609263897,301.5218505859375,-0.6641337275505066,22.549457550048828,0.0
288.5304260253906,5.0,0.1290082186460495,5422.0,0.0,251.0528106689453,2.0440292358398438,0.0,0.012452507391571999,301.6011962890625,-0.6369314193725586,22.543272018432617,0.0
288.7297058105469,0.0,0.0,0.0,0.0,229.0647430419922,10.056849479675293,0.0,0.011411302722990513,299.925048828125,0.0,22.6590518951416,0.0
288.72760009765625,0.0,0.0,0.0,0.0,229.07179260253906,10.023968696594238,0.0,0.011411285027861595,299.9229431152344,0.0,22.663745880126953,0.0
288.7245788574219,0.0,0.0,0.0,0.0,229.08209228515625,9.975911140441895,0.0,0.01141125988215208,299.9198913574219,0.0,22.670604705810547,0.0
288.7205810546875,0.0,0.0,0.0,0.0,229.0955810546875,9.912940979003906,0.0,0.01141122542321682,299.9158630371094,0.0,22.679594039916992,0.0
288.71563720703125,0.0,0.0,0.0,0.0,229.1123046875,9.834932327270508,0.0,0.011411183513700962,299.910888671875,0.0,22.69072723388672,0.0
288.7096862792969,0.0,0.0,0.0,0.0,229.13235473632812,9.741393089294434,0.0,0.011411133222281933,299.9049072265625,0.0,22.704078674316406,0.0
288.7027282714844,0.0,0.0,0.0,0.0,229.15589904785156,9.631461143493652,0.0,0.011411074548959732,299.89788818359375,0.0,22.719768524169922,0.0
288.69464111328125,0.0,0.0,0.0,0.0,229.18324279785156,9.503881454467773,0.0,0.01141100563108921,299.8897399902344,0.0,22.737979888916016,0.0
288.685302734375,0.0,0.0,0.0,0.0,229.21473693847656,9.356958389282227,0.0,0.011410926468670368,299.88037109375,0.0,22.758949279785156,0.0
288.67462158203125,0.0,0.0,0.0,0.0,229.25083923339844,9.188484191894531,0.0,0.01141083613038063,299.8695983886719,0.0,22.782997131347656,0.0
288.6623840332031,0.0,0.0,0.0,0.0,229.2921600341797,8.995619773864746,0.0,0.011410732753574848,299.8572692871094,0.0,22.810523986816406,0.0
288.64801025390625,0.0,0.0,0.0,0.0,229.3264923095703,8.769495964050293,0.0,0.01141015812754631,299.8417053222656,0.0,22.843746185302734,0.0
288.6307373046875,0.0,0.0,0.0,0.0,229.33041381835938,8.500917434692383,0.0,0.011408294551074505,299.8201904296875,0.0,22.885679244995117,0.0
288.6110534667969,0.0,0.0,0.0,0.0,229.3109893798828,8.196675300598145,0.0,0.011405418626964092,299.7939147949219,0.0,22.93478012084961,0.0
288.5894470214844,0.0,0.0,0.0,0.0,229.27523803710938,7.863027572631836,0.0,0.01140180230140686,299.763916015625,0.0,22.98959732055664,0.0
288.56622314453125,0.0,0.0,0.0,0.0,229.22935485839844,7.5054779052734375,0.0,0.011397683061659336,299.7311706542969,0.0,23.04884910583496,0.0
288.5417785644531,0.0,0.0,0.0,0.0,229.17893981933594,7.1290106773376465,0.0,0.011393279768526554,299.6965026855469,0.0,23.11137580871582,0.0
288.51641845703125,0.0,0.0,0.0,0.0,229.12921142578125,6.738259315490723,0.0,0.011388791725039482,299.6607666015625,0.0,23.176101684570312,0.0
288.4904479980469,0.0,0.0,0.0,0.0,229.08506774902344,6.3376383781433105,0.0,0.011384409852325916,299.6246337890625,0.0,23.242002487182617,0.0
288.4641418457031,0.0,0.0,0.0,0.0,229.05123901367188,5.93144416809082,0.0,0.011380317620933056,299.58892822265625,0.0,23.308088302612305,0.0
288.4378356933594,0.0,0.0,0.0,0.0,229.03228759765625,5.523932933807373,0.0,0.011376691982150078,299.5542907714844,0.0,23.373382568359375,0.0
288.41180419921875,0.0,0.0,0.0,0.0,229.03271484375,5.119383335113525,0.0,0.011373709887266159,299.5214538574219,0.0,23.43691062927246,0.0
288.3863525390625,0.0,0.0,0.0,0.0,229.05697631835938,4.722139358520508,0.0,0.011371545493602753,299.4911804199219,-0.5600000023841858,23.497692108154297,0.0
288.3617858886719,0.0,0.0,0.0,0.0,229.10951232910156,4.336644172668457,0.0,0.011370373889803886,299.464111328125,-0.5600000023841858,23.554731369018555,0.0
