vs,tmmn,pr,th,erc,sph,NDVI,FireMask,pdsi,PrevFireMask,elevation,population,tmmx
2.9269003868103027,282.4858093261719,0.0,235.289306640625,83.28883361816406,0.0051777055487036705,2892.0,0.0,0.9510541558265686,0.0,1629.0,0.0,300.7486877441406
2.926832914352417,282.489501953125,0.0,236.2042236328125,83.20325469970703,0.005189789459109306,2690.0,0.0,0.8406816124916077,0.0,1614.0,0.0,300.8154296875
2.926650047302246,282.49993896484375,0.0,237.1922149658203,83.1160888671875,0.005204072222113609,2690.0,0.0,0.7440350651741028,0.0,1609.0,0.0,300.89404296875
2.9264378547668457,282.5166015625,0.0,238.244873046875,83.0283203125,0.005220241844654083,2428.0,0.0,0.7038094997406006,0.0,1603.0,0.0,300.9826965332031
2.9262819290161133,282.53900146484375,0.0,239.35385131835938,82.94091796875,0.005237986333668232,2445.0,0.0,0.7469158172607422,0.0,1596.0,0.0,301.0794677734375
2.9262683391571045,282.5665283203125,0.0,240.51072692871094,82.85487365722656,0.005256993696093559,2400.0,0.0,0.8479847311973572,0.0,1591.0,0.0,301.1825256347656
2.926482677459717,282.5987243652344,0.0,241.70712280273438,82.77116394042969,0.005276952404528856,2270.0,0.0,0.9743421673774719,0.0,1591.0,0.0,301.2899475097656
2.9270107746124268,282.6350402832031,0.0,242.93466186523438,82.6907730102539,0.005297550465911627,2270.0,0.0,1.093371033668518,0.0,1585.0,0.0,301.39990234375
2.772197961807251,283.2687072753906,0.0,229.95509338378906,82.68635559082031,0.005524196662008762,3883.0,0.0,1.0062707662582397,0.0,1282.0,0.805949330329895,302.7247314453125
2.7768821716308594,283.26763916015625,0.0,230.458251953125,82.68806457519531,0.005534457974135876,2777.0,0.0,1.1304266452789307,0.0,1288.0,0.805949330329895,302.7859802246094
2.781663179397583,283.2677001953125,0.0,230.9389190673828,82.69403839111328,0.005544805899262428,2777.0,0.0,1.2607195377349854,0.0,1284.0,0.8058444261550903,302.8486633300781
2.7865090370178223,283.2691345214844,0.0,231.39683532714844,82.70426177978516,0.005555083509534597,2772.0,0.0,1.3553063869476318,-1.0,1285.0,0.20012032985687256,302.9115905761719
2.7913873195648193,283.2721252441406,0.0,231.83169555664062,82.71875762939453,0.005565134808421135,3684.0,0.0,1.3775357007980347,0.0,1318.0,0.09601034224033356,302.9735107421875
2.7962656021118164,283.2769470214844,0.0,232.24322509765625,82.73751831054688,0.005574802402406931,4899.0,0.0,1.3389205932617188,0.0,1404.0,0.09601032733917236,303.0332336425781
2.8011116981506348,283.2837829589844,0.0,232.6311492919922,82.76054382324219,0.00558392982929945,3925.0,0.0,1.2699493169784546,0.0,1404.0,0.09601031988859177,303.0895690917969
2.8058934211730957,283.2928466796875,0.0,232.99514770507812,82.78784942626953,0.0055923606269061565,4079.0,0.0,1.2003180980682373,0.0,1371.0,0.09601032733917236,303.1412658691406
2.8105781078338623,283.30438232421875,0.0,233.3349609375,82.81942749023438,0.005599937867373228,4079.0,0.0,1.1597225666046143,0.0,1361.0,0.09038782119750977,303.1871643066406
2.815133810043335,283.318603515625,0.0,233.65029907226562,82.85528564453125,0.005606505088508129,6176.0,0.0,1.1535886526107788,0.0,1286.0,1.7156076431274414,303.2259826660156
2.819528102874756,283.335693359375,0.0,233.9408721923828,82.89543151855469,0.005611905828118324,3760.0,0.0,1.161921501159668,0.0,1271.0,1.0301698446273804,303.2565612792969
2.8237287998199463,283.3559265136719,0.0,234.20640563964844,82.93985748291016,0.005615983158349991,2873.0,0.0,1.1855576038360596,0.0,1278.0,1.0301698446273804,303.2776794433594
2.8277032375335693,283.3794860839844,0.0,234.44659423828125,82.98857116699219,0.005618580151349306,3779.0,0.0,1.2254523038864136,0.0,1291.0,0.5785491466522217,303.2881164550781
2.83150315284729,283.4087219238281,0.0,234.6551513671875,83.04527282714844,0.005619845353066921,3779.0,0.0,1.2854210138320923,0.0,1313.0,0.328764408826828,303.2886962890625
2.8352935314178467,283.4477233886719,0.0,234.82046508789062,83.11709594726562,0.005620382260531187,3160.0,0.0,1.4007737636566162,0.0,1388.0,0.3326335549354553,303.2835388183594
2.8390722274780273,283.4952697753906,0.0,234.9454345703125,83.20244598388672,0.005620227195322514,3424.0,0.0,1.5447943210601807,0.0,1477.0,0.3326335549354553,303.27301025390625
2.842832088470459,283.5501403808594,0.0,235.033447265625,83.29943084716797,0.005619392730295658,3734.0,0.0,1.66957688331604,0.0,1632.0,0.3326335549354553,303.2574157714844
2.846564531326294,283.6109313964844,0.0,235.087890625,83.40615844726562,0.00561789283528924,3549.0,0.0,1.7272149324417114,0.0,1701.0,0.3326335549354553,303.2369689941406
2.850261926651001,283.6763610839844,0.0,235.11216735839844,83.52072143554688,0.005615741014480591,3549.0,0.0,1.6727787256240845,0.0,1724.0,0.30993199348449707,303.21197509765625
2.8539164066314697,283.7451171875,0.0,235.1096649169922,83.64124298095703,0.005612950772047043,3931.0,0.0,1.514456033706665,0.0,1769.0,0.1399374157190323,303.1826477050781
2.8575198650360107,283.81585693359375,0.0,235.08377075195312,83.76582336425781,0.005609535612165928,3870.0,0.0,1.3040982484817505,0.0,1677.0,0.01801154389977455,303.1492919921875
2.8610644340515137,283.88726806640625,0.0,235.03787231445312,83.8925552368164,0.0056055085733532906,4206.0,0.0,1.0947461128234863,0.0,1589.0,0.0,303.1121520996094
2.864542245864868,283.9580383300781,0.0,234.97537231445312,84.01956176757812,0.00560088362544775,4245.0,0.0,0.9394322633743286,0.0,1486.0,0.0,303.07147216796875
2.8679451942443848,284.0268249511719,0.0,234.899658203125,84.14493560791016,0.005595673806965351,4245.0,0.0,0.8375182747840881,0.0,1417.0,0.038318537175655365,303.02752685546875
2.8712656497955322,284.0923156738281,0.0,234.81411743164062,84.26677703857422,0.0055898926220834255,4372.0,0.0,0.7579336166381836,0.0,1430.0,0.19532060623168945,302.9805908203125
2.874495267868042,284.1531677246094,0.0,234.72215270996094,84.38320922851562,0.005583553574979305,3246.0,0.0,0.704480767250061,0.0,1455.0,0.44621706008911133,302.930908203125
2.877626419067383,284.2081298828125,0.0,234.6271209716797,84.49232482910156,0.00557667063549161,3311.0,0.0,0.6809621453285217,0.0,1572.0,0.4768601655960083,302.8787536621094
2.8806512355804443,284.25579833984375,0.0,234.53245544433594,84.59223175048828,0.005569256376475096,3218.0,0.0,0.6949838399887085,0.0,1586.0,0.4768601655960083,302.8243713378906
2.883561372756958,284.2948913574219,0.0,234.4415283203125,84.6810302734375,0.005561324767768383,3006.0,0.0,0.7754107713699341,0.0,1719.0,0.4768601655960083,302.7680358886719
2.8863494396209717,284.3240966796875,0.0,234.35772705078125,84.7568359375,0.005552888847887516,3006.0,0.0,0.8933190703392029,0.0,1606.0,0.4768601655960083,302.7099914550781
2.889007091522217,284.3420715332031,0.0,234.28445434570312,84.8177490234375,0.005543963052332401,3330.0,0.0,1.006246566772461,0.0,1641.0,0.4768601655960083,302.6505432128906
2.891526460647583,284.3475341796875,0.0,234.22509765625,84.86186981201172,0.005534559488296509,4304.0,0.0,1.0717313289642334,0.0,1693.0,0.4768601655960083,302.58990478515625
2.89389967918396,284.339111328125,0.0,234.1830291748047,84.8873062133789,0.005524692591279745,5987.0,0.0,1.0492340326309204,0.0,1656.0,0.4768601655960083,302.5283203125
2.8961000442504883,284.3147888183594,0.0,234.13818359375,84.89400482177734,0.005513728596270084,6798.0,0.0,0.9492448568344116,0.0,1551.0,0.4768601655960083,302.4625244140625
2.8980913162231445,284.2733154296875,0.0,234.04481506347656,84.88569641113281,0.005500415340065956,6798.0,0.0,0.8239715099334717,0.0,1529.0,0.4768601655960083,302.385498046875
2.899890422821045,284.2164001464844,0.0,233.90943908691406,84.86360931396484,0.005485017783939838,4705.0,0.0,0.7264779210090637,0.0,1481.0,3.0587949752807617,302.29852294921875
2.901515245437622,284.1458435058594,0.0,233.7404022216797,84.828857421875,0.005467852111905813,4149.0,0.0,0.7098118662834167,0.0,1407.0,1.4558296203613281,302.203125
2.902984619140625,284.0634765625,0.0,233.5460662841797,84.78254699707031,0.00544923497363925,4882.0,0.0,0.8037378191947937,0.0,1452.0,1.2297096252441406,302.1009216308594
2.9043164253234863,283.9710388183594,0.0,233.3347930908203,84.72578430175781,0.005429483484476805,4855.0,0.0,0.9680983424186707,0.0,1544.0,0.5741935968399048,301.993408203125
2.905529022216797,283.8703308105469,0.0,233.1149444580078,84.65968322753906,0.005408914759755135,4855.0,0.0,1.1496655941009521,0.0,1713.0,0.0,301.8822021484375
2.9066407680511475,283.76318359375,0.0,232.89488220214844,84.58534240722656,0.005387844983488321,5812.0,0.0,1.2952113151550293,0.0,1903.0,0.0,301.76885986328125
2.907670021057129,283.6513671875,0.0,232.68296813964844,84.5038833618164,0.005366591736674309,6508.0,0.0,1.3589822053909302,0.0,1982.0,0.0,301.6548767089844
2.908635139465332,283.53668212890625,0.0,232.48756408691406,84.41639709472656,0.005345471203327179,7358.0,0.0,1.3645364046096802,0.0,1951.0,0.015112338587641716,301.5418701171875
2.9095542430877686,283.4208984375,0.0,232.31703186035156,84.32401275634766,0.005324800033122301,7793.0,0.0,1.3331910371780396,0.0,1904.0,0.41188323497772217,301.431396484375
2.9104456901550293,283.30584716796875,0.0,232.1797332763672,84.22782135009766,0.005304896272718906,7793.0,0.0,1.2792788743972778,0.0,1900.0,0.7042075395584106,301.3249816894531
2.911327838897705,283.19329833984375,0.0,232.08401489257812,84.12893676757812,0.0052860756404697895,7497.0,0.0,1.2171326875686646,0.0,2013.0,0.174198180437088,301.2242126464844
2.9122188091278076,283.0850830078125,0.0,232.03826904296875,84.02847290039062,0.005268655251711607,7519.0,0.0,1.1404480934143066,0.0,2014.0,0.0,301.1306457519531
2.913137197494507,282.9829406738281,0.0,232.05084228515625,83.92752838134766,0.005252951756119728,6109.0,0.0,1.0313807725906372,0.0,1957.0,0.0,301.04583740234375
2.9141011238098145,282.8887023925781,0.0,232.13009643554688,83.82722473144531,0.005239282734692097,5920.0,0.0,0.9163914918899536,0.0,1933.0,0.0,300.9713439941406
2.915128707885742,282.80413818359375,0.0,232.2843780517578,83.7286605834961,0.005227964371442795,6420.0,0.0,0.8229760527610779,0.0,1917.0,3.8774728775024414,300.90875244140625
2.91623854637146,282.7310791015625,0.0,232.52207946777344,83.63294219970703,0.005219313316047192,6420.0,0.0,0.7786727547645569,0.0,1864.0,0.798609733581543,300.85955810546875
2.9174487590789795,282.6712951660156,0.0,232.85154724121094,83.54119110107422,0.005213647149503231,6684.0,0.0,0.7988383769989014,0.0,1801.0,0.9693359136581421,300.82537841796875
2.9187779426574707,282.6265869140625,0.0,233.2811279296875,83.45449829101562,0.005211282055824995,6858.0,0.0,0.8593984842300415,0.0,1745.0,0.5487172603607178,300.8077392578125
2.9200356006622314,282.5957336425781,0.0,233.81712341308594,83.36861419677734,0.005212506745010614,6259.0,0.0,0.9288985133171082,0.0,1676.0,0.27004188299179077,300.8085632324219
2.920818567276001,282.57281494140625,0.0,234.4546661376953,83.27305603027344,0.005217233207076788,5746.0,0.0,0.9758837819099426,0.0,1656.0,0.0,300.82830810546875
2.921196699142456,282.5571594238281,0.0,235.18572998046875,83.16895294189453,0.0052251373417675495,5746.0,0.0,0.9706138372421265,0.0,1700.0,0.0,300.8651428222656
2.9212565422058105,282.54840087890625,0.0,236.00238037109375,83.05785369873047,0.005235890857875347,4352.0,0.0,0.9152706265449524,0.0,1636.0,0.0,300.9172668457031
2.9210848808288574,282.5461120605469,0.0,236.8966064453125,82.94129943847656,0.005249165929853916,2504.0,0.0,0.8402765989303589,0.0,1613.0,0.0,300.9827880859375
2.9207687377929688,282.5498962402344,0.0,237.86044311523438,82.82086181640625,0.005264634732156992,2393.0,0.0,0.77702796459198,0.0,1602.0,0.0,301.05987548828125
2.9203946590423584,282.5593566894531,0.0,238.8859100341797,82.69806671142578,0.00528196943923831,2439.0,0.0,0.7569210529327393,0.0,1592.0,0.0,301.1466369628906
2.9200496673583984,282.57403564453125,0.0,239.96505737304688,82.5744857788086,0.005300841759890318,2439.0,0.0,0.8020179271697998,0.0,1586.0,0.0,301.24127197265625
2.919820547103882,282.59356689453125,0.0,241.0898895263672,82.45166015625,0.0053209238685667515,2403.0,0.0,0.8941972851753235,0.0,1592.0,0.0,301.3419189453125
2.9197938442230225,282.6175231933594,0.0,242.25242614746094,82.33113861083984,0.005341887939721346,2846.0,0.0,1.005021095275879,0.0,1617.0,0.0,301.4466857910156
2.9200565814971924,282.6455383300781,0.0,243.44471740722656,82.21448516845703,0.005363406613469124,3314.0,0.0,1.1060630083084106,0.0,1676.0,0.0,301.5537109375
2.750709295272827,283.3275146484375,0.0,229.4594268798828,82.66019439697266,0.0055414363741874695,4385.0,0.0,0.9015814661979675,0.0,1291.0,0.805949330329895,302.78424072265625
2.755300760269165,283.33282470703125,0.0,229.9575958251953,82.67578887939453,0.005550744943320751,4443.0,0.0,1.054010272026062,0.0,1295.0,0.8059493899345398,302.84149169921875
2.7600200176239014,283.3396301269531,0.0,230.4369659423828,82.69612121582031,0.005560121964663267,4028.0,0.0,1.2145633697509766,0.0,1296.0,0.8059494495391846,302.8998107910156
2.7648332118988037,283.34796142578125,0.0,230.8968505859375,82.72087860107422,0.005569432396441698,4032.0,0.0,1.335028886795044,0.0,1297.0,0.29674023389816284,302.9581298828125
2.7697067260742188,283.35791015625,0.0,231.33660888671875,82.74974822998047,0.00557854026556015,5865.0,0.0,1.3742667436599731,0.0,1312.0,0.09601034224033356,303.0154113769531
2.774606466293335,283.36944580078125,0.0,231.7555694580078,82.78240966796875,0.005587309133261442,5865.0,0.0,1.3485544919967651,0.0,1338.0,0.09601032733917236,303.070556640625
2.779499053955078,283.3826599121094,0.0,232.153076171875,82.81855010986328,0.005595603957772255,6204.0,0.0,1.288814663887024,0.0,1407.0,0.09601032733917236,303.12255859375
2.784350633621216,283.3975830078125,0.0,232.5284881591797,82.85785675048828,0.005603288300335407,4176.0,0.0,1.2242642641067505,0.0,1437.0,0.09601032733917236,303.1702880859375
2.7891271114349365,283.4142150878906,0.0,232.881103515625,82.90000915527344,0.005610226187855005,5186.0,0.0,1.1841198205947876,0.0,1346.0,0.09601032733917236,303.2127685546875
2.793795108795166,283.4326477050781,0.0,233.21029663085938,82.9447021484375,0.00561628257855773,7001.0,0.0,1.1705297231674194,0.0,1286.0,2.1101303100585938,303.2488708496094
2.7983205318450928,283.4529113769531,0.0,233.51539611816406,82.99161529541016,0.0056213210336863995,7001.0,0.0,1.1633414030075073,0.0,1273.0,1.0301735401153564,303.2775573730469
2.8026697635650635,283.47503662109375,0.0,233.79574584960938,83.04043579101562,0.005625206045806408,5018.0,0.0,1.1693369150161743,0.0,1282.0,0.8355884552001953,303.2978210449219
2.8068089485168457,283.49908447265625,0.0,234.05068969726562,83.09085083007812,0.005627801176160574,3580.0,0.0,1.1954389810562134,0.0,1296.0,0.3292825222015381,303.3085021972656
2.8107995986938477,283.52728271484375,0.0,234.27499389648438,83.1465072631836,0.005629244726151228,3011.0,0.0,1.2509058713912964,0.0,1334.0,0.18411624431610107,303.3104553222656
2.814828872680664,283.56396484375,0.0,234.45999145507812,83.21512603759766,0.0056300777941942215,3586.0,0.0,1.367071509361267,0.0,1429.0,0.3326335549354553,303.3072814941406
2.818891763687134,283.608154296875,0.0,234.60830688476562,83.29531860351562,0.005630327854305506,3586.0,0.0,1.5162609815597534,0.0,1598.0,0.3326336443424225,303.2992858886719
2.8229763507843018,283.65863037109375,0.0,234.7229766845703,83.38540649414062,0.005630001425743103,3962.0,0.0,1.652398943901062,0.0,1690.0,0.3326336145401001,303.2867126464844
2.8270699977874756,283.7142028808594,0.0,234.80706787109375,83.48368835449219,0.005629105493426323,4185.0,0.0,1.72940993309021,0.0,1631.0,0.3021221458911896,303.269775390625
2.831160545349121,283.773681640625,0.0,234.86361694335938,83.58846282958984,0.005627647042274475,4090.0,0.0,1.7075533866882324,0.0,1680.0,0.06423898041248322,303.2486877441406
2.835236072540283,283.8359069824219,0.0,234.89564514160156,83.69805145263672,0.005625633522868156,3635.0,0.0,1.6009865999221802,0.0,1627.0,0.0,303.2236328125
2.8392841815948486,283.8996887207031,0.0,234.9062042236328,83.81074523925781,0.005623070988804102,3875.0,0.0,1.4485224485397339,0.0,1562.0,0.0,303.19488525390625
2.843292713165283,283.9638366699219,0.0,234.89833068847656,83.92486572265625,0.005619966425001621,3875.0,0.0,1.2888805866241455,0.0,1493.0,0.0,303.1625671386719
2.8472495079040527,284.02716064453125,0.0,234.8750762939453,84.03870391845703,0.005616327282041311,3279.0,0.0,1.160773754119873,0.0,1437.0,0.11271724104881287,303.1269836425781
2.851142168045044,284.08843994140625,0.0,234.83946228027344,84.15057373046875,0.005612160079181194,3063.0,0.0,1.0583083629608154,0.0,1440.0,0.1850544512271881,303.0882873535156
2.8549587726593018,284.14654541015625,0.0,234.7945556640625,84.25878143310547,0.005607472267001867,2772.0,0.0,0.9595738053321838,0.0,1550.0,0.25951528549194336,303.04669189453125
2.858686685562134,284.2002868652344,0.0,234.74337768554688,84.36163330078125,0.005602269899100065,3087.0,0.0,0.8760945796966553,0.0,1551.0,0.4768601953983307,303.00244140625
2.862313985824585,284.2484130859375,0.0,234.68896484375,84.45742797851562,0.005596560426056385,3087.0,0.0,0.8193950057029724,0.0,1668.0,0.47686025500297546,302.9557189941406
2.865828514099121,284.2898254394531,0.0,234.63438415527344,84.54447937011719,0.005590350367128849,3798.0,0.0,0.8029050230979919,0.0,1747.0,0.4768601953983307,302.90673828125
2.869217872619629,284.3232421875,0.0,234.5826416015625,84.62109375,0.005583646707236767,4550.0,0.0,0.8441034555435181,0.0,1733.0,0.4768601953983307,302.8557434082031
2.872469902038574,284.3475646972656,0.0,234.53680419921875,84.6855697631836,0.005576456896960735,6001.0,0.0,0.9185488224029541,0.0,1632.0,0.4768601953983307,302.80291748046875
2.875572443008423,284.361572265625,0.0,234.49989318847656,84.73622131347656,0.005568787455558777,6882.0,0.0,0.9936565160751343,0.0,1601.0,0.4768601655960083,302.7485046386719
2.8785133361816406,284.3640441894531,0.0,234.4749755859375,84.77135467529297,0.005560644902288914,6882.0,0.0,1.0368419885635376,0.0,1632.0,0.4080275893211365,302.6926574707031
2.8812801837921143,284.3538513183594,0.0,234.46505737304688,84.78926849365234,0.005552036687731743,7070.0,0.0,1.0170999765396118,0.0,1615.0,0.11428193002939224,302.6356506347656
2.8838584423065186,284.32904052734375,0.0,234.45120239257812,84.79019927978516,0.005542358849197626,6515.0,0.0,0.9425975680351257,0.0,1540.0,0.23036056756973267,302.5742492675781
2.886244535446167,284.2884216308594,0.0,234.39060974121094,84.77802276611328,0.0055304323323071,6413.0,0.0,0.8531210422515869,0.0,1471.0,0.3292325437068939,302.5019226074219
2.8884522914886475,284.2334899902344,0.0,234.2895050048828,84.75371551513672,0.005516510922461748,5157.0,0.0,0.7890969514846802,0.0,1433.0,0.7451573610305786,302.4198913574219
2.8904964923858643,284.1659240722656,0.0,234.15585327148438,84.71813201904297,0.005500900559127331,5157.0,0.0,0.7910351753234863,0.0,1437.0,12.83165168762207,302.3296813964844
2.8923916816711426,284.0873718261719,0.0,233.99761962890625,84.67211151123047,0.005483906250447035,5149.0,0.0,0.8905358910560608,0.0,1429.0,6.204193115234375,302.2327880859375
2.8941519260406494,283.9994812011719,0.0,233.82281494140625,84.61650848388672,0.005465833004564047,5236.0,0.0,1.0537705421447754,0.0,1508.0,0.7033125758171082,302.13067626953125
2.895792245864868,283.9039306640625,0.0,233.63938903808594,84.55216217041016,0.005446985829621553,6527.0,0.0,1.2272554636001587,0.0,1653.0,0.07987266778945923,302.02490234375
2.8973264694213867,283.8023376464844,0.0,233.455322265625,84.47993469238281,0.005427670199424028,6733.0,0.0,1.3575063943862915,0.0,1760.0,0.006875474471598864,301.9169616699219
2.8987696170806885,283.6963195800781,0.0,233.2786102294922,84.4006576538086,0.005408191122114658,7239.0,0.0,1.3962643146514893,0.0,1834.0,0.13252517580986023,301.8083801269531
2.9001359939575195,283.58758544921875,0.0,233.11721801757812,84.315185546875,0.005388854071497917,7239.0,0.0,1.3565680980682373,0.0,1790.0,0.5089596509933472,301.7005920410156
2.901439905166626,283.4777526855469,0.0,232.97911071777344,84.224365234375,0.005369963590055704,7024.0,0.0,1.2714295387268066,0.0,1830.0,1.0413190126419067,301.5951843261719
2.902695894241333,283.36846923828125,0.0,232.87228393554688,84.1290512084961,0.005351825151592493,7315.0,0.0,1.1707321405410767,0.0,1924.0,0.6643789410591125,301.4936218261719
2.903918504714966,283.26141357421875,0.0,232.80471801757812,84.03007507324219,0.005334744229912758,6240.0,0.0,1.084359049797058,0.0,1952.0,0.0,301.3974304199219
2.9051222801208496,283.1581726074219,0.0,232.7843780517578,83.92829895019531,0.005319025367498398,5699.0,0.0,1.0210285186767578,0.0,1950.0,0.0,301.30810546875
2.9063217639923096,283.0604553222656,0.0,232.8192596435547,83.8245620727539,0.005304974038153887,5699.0,0.0,0.9571990966796875,0.0,1893.0,0.1442355513572693,301.2271423339844
2.9075310230255127,282.96990966796875,0.0,232.9173126220703,83.71971893310547,0.005292895250022411,6104.0,0.0,0.8984761834144592,0.0,1858.0,0.04458816349506378,301.15606689453125
2.9087648391723633,282.88812255859375,0.0,233.08653259277344,83.61460876464844,0.005283094476908445,6259.0,0.0,0.8513321280479431,0.0,1820.0,0.8684367537498474,301.09637451171875
2.9100377559661865,282.8168029785156,0.0,233.3348846435547,83.51008605957031,0.005275876726955175,6691.0,0.0,0.8222434520721436,0.0,1759.0,1.716172456741333,301.0495910644531
2.9113638401031494,282.757568359375,0.0,233.6703643798828,83.40699768066406,0.005271547008305788,6285.0,0.0,0.8146499991416931,0.0,1707.0,1.3545727729797363,301.0171813964844
2.9127581119537354,282.7120666503906,0.0,234.1009521484375,83.30618286132812,0.005270410794764757,6285.0,0.0,0.822979211807251,0.0,1699.0,0.42824864387512207,301.0007019042969
2.9140326976776123,282.67901611328125,0.0,234.63241577148438,83.20244598388672,0.0052728005684912205,6258.0,0.0,0.8400658369064331,0.0,1643.0,0.0,301.00201416015625
2.9147961139678955,282.6524963378906,0.0,235.25973510742188,83.08402252197266,0.005278741009533405,6273.0,0.0,0.8587448000907898,0.0,1614.0,0.0,301.021728515625
2.9151198863983154,282.6320495605469,0.0,235.9753875732422,82.95260620117188,0.005287894979119301,5038.0,0.0,0.872917652130127,0.0,1637.0,0.0,301.05804443359375
2.9150917530059814,282.61737060546875,0.0,236.77183532714844,82.81037902832031,0.005299917887896299,3196.0,0.0,0.8851548433303833,0.0,1615.0,0.0,301.1091613769531
2.914799451828003,282.6082458496094,0.0,237.64157104492188,82.6595230102539,0.005314465146511793,3601.0,0.0,0.8996386528015137,0.0,1591.0,0.0,301.1732482910156
2.91433048248291,282.6043701171875,0.0,238.57711791992188,82.50221252441406,0.005331193096935749,3601.0,0.0,0.9201890230178833,0.0,1586.0,0.0,301.24847412109375
2.9137730598449707,282.6054992675781,0.0,239.57093811035156,82.34062957763672,0.005349756684154272,2317.0,0.0,0.950626015663147,0.0,1586.0,0.0,301.3330383300781
2.913214683532715,282.61138916015625,0.0,240.61553955078125,82.17696380615234,0.005369811784476042,2582.0,0.0,0.999427080154419,0.0,1585.0,0.0,301.4250793457031
2.912743091583252,282.6217041015625,0.0,241.7034149169922,82.01338958740234,0.005391014274209738,2958.0,0.0,1.0657490491867065,0.0,1591.0,0.0,301.52276611328125
2.9124462604522705,282.63623046875,0.0,242.82705688476562,81.85209655761719,0.005413019098341465,3505.0,0.0,1.1348897218704224,0.0,1658.0,0.0,301.62432861328125
2.912411689758301,282.6546936035156,0.0,243.9789581298828,81.69525146484375,0.005435483064502478,3505.0,0.0,1.1920711994171143,0.0,1692.0,0.0,301.7278747558594
2.728203058242798,283.3963317871094,0.0,228.95899963378906,82.64533996582031,0.005559270735830069,6165.0,0.0,0.8043849468231201,0.0,1291.0,0.0,302.845703125
2.732699394226074,283.40850830078125,0.0,229.45352172851562,82.67548370361328,0.0055675627663731575,3287.0,0.0,0.986376166343689,0.0,1286.0,0.0,302.898193359375
2.7373557090759277,283.42254638671875,0.0,229.93312072753906,82.71086883544922,0.005575904622673988,3287.0,0.0,1.175950527191162,0.0,1297.0,0.0,302.9513244628906
2.7421367168426514,283.43829345703125,0.0,230.396728515625,82.7508316040039,0.005584183149039745,4544.0,0.0,1.31795334815979,0.0,1320.0,0.000341994920745492,303.0042419433594
2.747006893157959,283.4555969238281,0.0,230.84327697753906,82.79472351074219,0.005592284724116325,5570.0,0.0,1.3650665283203125,0.0,1319.0,0.04141902178525925,303.0560302734375
2.7519309520721436,283.4743347167969,0.0,231.27166748046875,82.8418960571289,0.005600094795227051,4262.0,0.0,1.3352116346359253,0.0,1322.0,0.07004114985466003,303.1058349609375
2.756873369216919,283.49432373046875,0.0,231.68081665039062,82.8917007446289,0.00560750113800168,3247.0,0.0,1.264742136001587,0.0,1354.0,0.08633316308259964,303.1527099609375
2.7617990970611572,283.5154113769531,0.0,232.0696563720703,82.94349670410156,0.005614388734102249,3064.0,0.0,1.188244104385376,0.0,1371.0,0.05113541707396507,303.1958312988281
2.766672372817993,283.5374755859375,0.0,232.43710327148438,82.99662017822266,0.005620645359158516,3064.0,0.0,1.1403038501739502,0.0,1329.0,0.02468559518456459,303.2342834472656
2.7714579105377197,283.5603332519531,0.0,232.78207397460938,83.05042266845703,0.005626155994832516,2942.0,0.0,1.124354362487793,0.0,1288.0,1.7847529649734497,303.26715087890625
2.77612042427063,283.5838623046875,0.0,233.10350036621094,83.1042709350586,0.00563080795109272,3332.0,0.0,1.1166735887527466,0.0,1277.0,0.17075660824775696,303.2935791015625
2.7806243896484375,283.6078796386719,0.0,233.40029907226562,83.1574935913086,0.0056344871409237385,2581.0,0.0,1.1236273050308228,0.0,1292.0,0.187219500541687,303.31268310546875
2.7849345207214355,283.6322937011719,0.0,233.67137145996094,83.20945739746094,0.005637079942971468,2670.0,0.0,1.1517410278320312,0.0,1313.0,0.1552797257900238,303.3235778808594
2.7891223430633545,283.6592102050781,0.0,233.91270446777344,83.2637710571289,0.005638712085783482,2670.0,0.0,1.2094937562942505,0.0,1371.0,0.18480747938156128,303.326904296875
2.793398857116699,283.6932373046875,0.0,234.1186981201172,83.32870483398438,0.005639856681227684,3012.0,0.0,1.3233962059020996,0.0,1486.0,0.18721948564052582,303.3258056640625
2.797755479812622,283.7335205078125,0.0,234.29177856445312,83.40313720703125,0.00564053189009428,3226.0,0.0,1.4695969820022583,0.0,1535.0,0.20991583168506622,303.3205871582031
2.802175521850586,283.7790222167969,0.0,234.4346160888672,83.48558807373047,0.005640738178044558,3360.0,0.0,1.6087216138839722,0.0,1563.0,0.18467575311660767,303.31134033203125
2.806642532348633,283.82867431640625,0.0,234.5498809814453,83.57457733154297,0.005640476010739803,3050.0,0.0,1.7013952732086182,0.0,1573.0,0.00863390602171421,303.29827880859375
2.8111395835876465,283.8814392089844,0.0,234.64027404785156,83.66862487792969,0.005639745853841305,3050.0,0.0,1.7172825336456299,0.0,1634.0,0.0,303.28155517578125
2.815650463104248,283.93634033203125,0.0,234.70846557617188,83.7662582397461,0.005638548173010349,3020.0,0.0,1.6750415563583374,0.0,1521.0,0.04656315594911575,303.26129150390625
2.8201584815979004,283.9922790527344,0.0,234.7571258544922,83.8659896850586,0.005636883433908224,3764.0,0.0,1.5962955951690674,0.0,1485.0,0.13264963030815125,303.2376403808594
2.8246467113494873,284.0482482910156,0.0,234.7889404296875,83.96635437011719,0.005634751636534929,3300.0,0.0,1.501297116279602,0.0,1467.0,0.17105093598365784,303.2108154296875
2.829098701477051,284.10321044921875,0.0,234.8065948486328,84.06586456298828,0.005632153712213039,3060.0,0.0,1.410292625427246,0.0,1490.0,0.187219500541687,303.180908203125
