elevation,sph,th,pdsi,FireMask,population,NDVI,pr,erc,PrevFireMask,vs,tmmn,tmmx
3542.0,0.00208079582080245,269.4658508300781,-3.526463270187378,0.0,0.5378954410552979,2564.0,0.02382177859544754,50.25584030151367,0.0,5.38682222366333,263.72869873046875,277.4088439941406
3375.0,0.002082493156194687,268.6802062988281,-2.9814751148223877,0.0,0.5378955006599426,2564.0,0.019148357212543488,50.44296646118164,0.0,5.380873680114746,263.8431091308594,277.49566650390625
3138.0,0.0020843108650296926,267.9576110839844,-2.3702638149261475,0.0,0.5378954410552979,3744.0,0.014653676189482212,50.627952575683594,0.0,5.37520694732666,263.95648193359375,277.5832824707031
3008.0,0.0020861783996224403,267.3436584472656,-1.8533108234405518,0.0,0.5378955602645874,3747.0,0.010392101481556892,50.8077392578125,0.0,5.37013053894043,264.0671691894531,277.6699523925781
2901.0,0.00208802567794919,266.884033203125,-1.5910946130752563,0.0,0.5378954410552979,3937.0,0.006417996250092983,50.97926330566406,0.0,5.3659539222717285,264.173583984375,277.75390625
2775.0,0.0020897823851555586,266.6243591308594,-1.6636580228805542,0.0,0.45541584491729736,3377.0,0.0027857227250933647,51.139461517333984,0.0,5.362986087799072,264.27410888671875,277.83349609375
2619.0,0.002091377740725875,266.6102600097656,-1.965834140777588,0.0,0.0,2930.0,-0.00045035555376671255,51.2852668762207,0.0,5.361536502838135,264.3670959472656,277.9068908691406
2672.0,0.0020927416626363993,266.8873596191406,-2.3785345554351807,0.0,0.0,2930.0,-0.0032358751632273197,51.41361999511719,0.0,5.36191463470459,264.4509582519531,277.9724426269531
2794.0,0.0020938036032021046,267.5013122558594,-2.7826712131500244,0.0,0.0,3606.0,-0.005516472738236189,51.521461486816406,0.0,5.364428997039795,264.5240478515625,278.0284118652344
2946.0,0.002094707451760769,268.45611572265625,-3.07498836517334,0.0,0.0,2930.0,-0.007283039856702089,51.6132926940918,0.0,5.3687663078308105,264.58843994140625,278.07818603515625
3233.0,0.0020958734676241875,269.6669921875,-3.3356986045837402,0.0,0.0,2847.0,-0.008628365583717823,51.70403289794922,0.0,5.373692989349365,264.65142822265625,278.13201904296875
3337.0,0.0020972848869860172,271.1031494140625,-3.581831932067871,0.0,0.0,2719.0,-0.009590908885002136,51.793697357177734,0.0,5.379146575927734,264.713134765625,278.189453125
3562.0,0.002098908182233572,272.7365417480469,-3.7911899089813232,0.0,0.0,401.0,-0.010206284932792187,51.88172149658203,-1.0,5.385112285614014,264.7734069824219,278.249755859375
3678.0,0.002100709592923522,274.53912353515625,-3.9415738582611084,0.0,0.0,522.0,-0.010510111227631569,51.9675407409668,0.0,5.391574382781982,264.8321228027344,278.3121643066406
3661.0,0.0021026558242738247,276.4828796386719,-4.007169723510742,0.0,0.0,522.0,-0.010538003407418728,52.05059051513672,0.0,5.398517608642578,264.8891906738281,278.3758239746094
3647.0,0.0021047131158411503,278.5397033691406,-3.987946033477783,-1.0,0.0,470.0,-0.010325577110052109,52.130313873291016,0.0,5.4059271812438965,264.9444274902344,278.4400329589844
3825.0,0.0021068481728434563,280.6815490722656,-3.923546075820923,-1.0,0.0,128.0,-0.00990845076739788,52.206138610839844,-1.0,5.4137864112854,264.9976806640625,278.50396728515625
3831.0,0.0021090274676680565,282.8804016113281,-3.8548481464385986,-1.0,0.0,-216.0,-0.009322240017354488,52.27750778198242,-1.0,5.422081470489502,265.04888916015625,278.56683349609375
3796.0,0.002111217239871621,285.10821533203125,-3.8226099014282227,-1.0,0.0,-2.0,-0.008602560497820377,52.34385681152344,-1.0,5.430795669555664,265.09783935546875,278.6278991699219
3695.0,0.0021133841946721077,287.3368835449219,-3.8386783599853516,0.0,0.0,1507.0,-0.0077850292436778545,52.40462112426758,-1.0,5.439914226531982,265.14447021484375,278.6863708496094
3573.0,0.00211549480445683,289.53839111328125,-3.8762524127960205,0.0,0.0,1507.0,-0.006905263289809227,52.45923614501953,-1.0,5.4494218826293945,265.1885986328125,278.741455078125
3540.0,0.0021175153087824583,291.6846923828125,-3.9107866287231445,0.0,0.0,1315.0,-0.00599887827411294,52.507144927978516,0.0,5.459303379058838,265.2301025390625,278.7923583984375
3478.0,0.00211941241286695,293.74774169921875,-3.9177348613739014,0.0,0.0,1661.0,-0.005101490765810013,52.54777526855469,0.0,5.469542503356934,265.2688293457031,278.83831787109375
3406.0,0.002121152589097619,295.699462890625,-3.8762853145599365,0.0,0.0,1821.0,-0.004248717799782753,52.580570220947266,0.0,5.480124473571777,265.3046875,278.8785705566406
3356.0,0.002122702309861779,297.5118103027344,-3.7989070415496826,0.0,0.0,1446.0,-0.003476175479590893,52.60496139526367,0.0,5.491034030914307,265.3374938964844,278.9123229980469
3319.0,0.0021240278147161007,299.15673828125,-3.693617582321167,0.0,0.0,1584.0,-0.0028194801416248083,52.620391845703125,0.0,5.502255439758301,265.3671569824219,278.93878173828125
3190.0,0.002125095808878541,300.6061706542969,-3.564525604248047,0.0,0.0,2935.0,-0.0023142483551055193,52.62629318237305,0.0,5.513773441314697,265.3935241699219,278.9571533203125
3302.0,0.002125872764736414,301.8321228027344,-3.415738821029663,0.0,0.043284665793180466,2935.0,-0.001996096456423402,52.62210464477539,0.0,5.525573253631592,265.41644287109375,278.9667053222656
3262.0,0.0021263251546770334,302.8064880371094,-3.228600263595581,0.0,0.08708514273166656,3105.0,-0.0019006411312147975,52.60725784301758,0.0,5.537638187408447,265.435791015625,278.96661376953125
3042.0,0.002126359147951007,303.5273742675781,-2.9869437217712402,0.0,0.08708515018224716,3368.0,-0.0020040543749928474,52.57765197753906,0.0,5.55070161819458,265.4504089355469,278.9538879394531
2986.0,0.002125862520188093,304.0480041503906,-2.7370243072509766,0.0,0.08708515018224716,4434.0,-0.00218803808093071,52.526485443115234,0.0,5.566206455230713,265.458251953125,278.9241943359375
2923.0,0.002124896738678217,304.3870849609375,-2.5264732837677,0.0,0.08708515018224716,3274.0,-0.0024401824921369553,52.45588302612305,0.0,5.58384895324707,265.4598693847656,278.87939453125
2903.0,0.002123528392985463,304.5615234375,-2.402038335800171,0.0,0.08708515018224716,3194.0,-0.0027524048928171396,52.3682746887207,0.0,5.6032633781433105,265.4560241699219,278.8214416503906
2808.0,0.0021218250039964914,304.5882873535156,-2.361328363418579,0.0,0.08708514273166656,2848.0,-0.003116623032838106,52.26607894897461,0.0,5.624083042144775,265.4473571777344,278.7523498535156
2730.0,0.002119853161275387,304.4843444824219,-2.3783552646636963,0.0,0.038066405802965164,2848.0,-0.003524753963574767,52.15172576904297,0.0,5.645942687988281,265.4345397949219,278.6741027832031
2858.0,0.0021176801528781652,304.2666015625,-2.4387261867523193,0.0,0.012670235708355904,3683.0,-0.003968715202063322,52.02764129638672,0.0,5.66847562789917,265.4183044433594,278.5887451171875
2855.0,0.0021153725683689117,303.9520568847656,-2.528048038482666,0.0,0.00015441179857589304,4220.0,-0.004440424498170614,51.89624786376953,0.0,5.691317081451416,265.3993225097656,278.4981994628906
2961.0,0.002112997928634286,303.5576171875,-2.645298957824707,0.0,0.0,4299.0,-0.004931798670440912,51.75996780395508,0.0,5.714099884033203,265.3782653808594,278.404541015625
3065.0,0.002110622823238373,303.1002502441406,-2.83090877532959,0.0,0.0,4760.0,-0.005434755701571703,51.62123489379883,0.0,5.736458778381348,265.3558044433594,278.3096923828125
3212.0,0.0021083143074065447,302.596923828125,-3.0469777584075928,0.0,0.0,4312.0,-0.005941212642937899,51.48246765136719,0.0,5.758028030395508,265.3326721191406,278.2157287597656
3247.0,0.002106139436364174,302.0646057128906,-3.2447619438171387,0.0,0.0,4312.0,-0.006443087011575699,51.346092224121094,0.0,5.778440952301025,265.30950927734375,278.1246032714844
3273.0,0.0021041652653366327,301.5201721191406,-3.375516891479492,0.0,0.0,3991.0,-0.006932296324521303,51.21453857421875,0.0,5.797332286834717,265.28704833984375,278.0382995605469
3276.0,0.00210245861671865,300.98065185546875,-3.4082283973693848,0.0,0.0,3348.0,-0.007400758098810911,51.09022521972656,0.0,5.814335823059082,265.26593017578125,277.9588317871094
3313.0,0.0021010865457355976,300.46295166015625,-3.371678352355957,0.0,0.0,4103.0,-0.007840389385819435,50.975582122802734,0.0,5.829085826873779,265.2468566894531,277.88824462890625
3229.0,0.0021001161076128483,299.9840393066406,-3.3032751083374023,0.0,0.0,4255.0,-0.008243108168244362,50.8730354309082,0.0,5.84121561050415,265.23052978515625,277.8284606933594
3148.0,0.002099614357575774,299.5608825683594,-3.240356683731079,0.0,0.0,5096.0,-0.008600831031799316,50.785003662109375,0.0,5.85036039352417,265.2176208496094,277.7815246582031
3026.0,0.002099648118019104,299.21038818359375,-3.218424081802368,0.0,0.0,4190.0,-0.008905475959181786,50.71392059326172,0.0,5.85615348815918,265.20880126953125,277.7493896484375
3039.0,0.0021002842113375664,298.9495544433594,-3.2267887592315674,0.0,0.0,4190.0,-0.009148960001766682,50.66220474243164,0.0,5.858229160308838,265.2048034667969,277.734130859375
3081.0,0.002101590158417821,298.7952880859375,-3.2493417263031006,0.0,0.0,4409.0,-0.009323201142251492,50.632286071777344,0.0,5.8562211990356445,265.2062683105469,277.7376708984375
3105.0,0.002103613456711173,298.73480224609375,-3.2803328037261963,0.0,0.0,4212.0,-0.00942634604871273,50.62150955200195,0.0,5.850085735321045,265.21295166015625,277.7611389160156
3181.0,0.002106311498209834,298.708984375,-3.314012289047241,0.0,0.0,4312.0,-0.009471225552260876,50.619834899902344,0.0,5.840479373931885,265.2229309082031,277.8025817871094
3212.0,0.002109620487317443,298.7125549316406,-3.351252794265747,0.0,0.0,3854.0,-0.009463773109018803,50.626853942871094,0.0,5.8276543617248535,265.2359313964844,277.8602600097656
3873.0,0.0021017459221184254,268.9746398925781,-3.6105949878692627,0.0,0.008791415020823479,-234.0,0.08196216821670532,48.796749114990234,-1.0,5.340184211730957,262.924560546875,277.0501403808594
3658.0,0.0020960657857358456,271.1183166503906,-3.6954057216644287,0.0,0.008791416883468628,-234.0,0.07909049093723297,48.77030944824219,-1.0,5.355095386505127,262.9214782714844,276.9866638183594
3838.0,0.0020915106870234013,272.7516174316406,-3.7725510597229004,0.0,0.008791416883468628,68.0,0.0757136195898056,48.78046798706055,-1.0,5.366570472717285,262.9377136230469,276.9468688964844
3606.0,0.0020879709627479315,273.927001953125,-3.852444648742676,0.0,0.008791416883468628,797.0,0.07188022136688232,48.82399368286133,-1.0,5.374927043914795,262.971435546875,276.9286193847656
3705.0,0.0020853651221841574,274.69140625,-3.9495322704315186,0.0,0.008791416883468628,747.0,0.06764964014291763,48.89765548706055,-1.0,5.380472660064697,263.0209655761719,276.9300231933594
3773.0,0.0020836114417761564,275.091796875,-4.037248611450195,0.0,0.008791416883468628,1876.0,0.06308120489120483,48.99821090698242,0.0,5.383516788482666,263.08465576171875,276.94921875
3462.0,0.002082628896459937,275.1750183105469,-4.088828086853027,0.0,0.008791416883468628,5398.0,0.05823427811264992,49.12242126464844,0.0,5.384368419647217,263.16082763671875,276.9842834472656
3279.0,0.0020823355298489332,274.9880676269531,-4.080354690551758,0.0,0.008791416883468628,3353.0,0.05316819250583649,49.267051696777344,0.0,5.383335590362549,263.247802734375,277.0334167480469
3540.0,0.0020826503168791533,274.57781982421875,-4.036678791046143,0.0,0.008791416883468628,3353.0,0.04794229939579964,49.428863525390625,0.0,5.380728244781494,263.34393310546875,277.09466552734375
3660.0,0.0020834910683333874,273.9912414550781,-3.9570107460021973,0.0,0.008791416883468628,2393.0,0.04261593893170357,49.604618072509766,0.0,5.37685489654541,263.447509765625,277.1661682128906
3589.0,0.0020847769919782877,273.27520751953125,-3.8235056400299072,0.0,0.008791417814791203,1714.0,0.037248458713293076,49.79107666015625,0.0,5.372024059295654,263.556884765625,277.24609375
3469.0,0.0020864258985966444,272.4766540527344,-3.6183176040649414,0.0,0.29471367597579956,1506.0,0.03189919888973236,49.98500442504883,0.0,5.366544723510742,263.67034912109375,277.33251953125
3420.0,0.002088356763124466,271.6425476074219,-3.289106607437134,0.0,0.5378955602645874,2660.0,0.02662750519812107,50.18315887451172,0.0,5.3607258796691895,263.7862854003906,277.423583984375
3428.0,0.00209048786200583,270.8197326660156,-2.772857189178467,0.0,0.5378955006599426,3709.0,0.021492725238204002,50.38230895996094,0.0,5.3548760414123535,263.9029846191406,277.51739501953125
3236.0,0.002092737937346101,270.0552062988281,-2.2032971382141113,0.0,0.5378955602645874,3709.0,0.016554199159145355,50.57920837402344,0.0,5.349304676055908,264.0187683105469,277.6120910644531
3195.0,0.0020950250327587128,269.3958435058594,-1.7278180122375488,0.0,0.5378955602645874,3224.0,0.011871273629367352,50.770626068115234,0.0,5.344320297241211,264.1319885253906,277.705810546875
3011.0,0.002097268123179674,268.88861083984375,-1.493809461593628,0.0,0.5378955006599426,4099.0,0.007503292057663202,50.95332336425781,0.0,5.340231418609619,264.240966796875,277.7966613769531
2803.0,0.002099385252222419,268.58038330078125,-1.576861023902893,0.0,0.7765412926673889,3980.0,0.0035095990169793367,51.12405776977539,0.0,5.337347507476807,264.3440246582031,277.8827209472656
2630.0,0.002101295394822955,268.51812744140625,-1.880118489265442,0.0,0.6234443187713623,3084.0,-5.0461283535696566e-05,51.27959442138672,0.0,5.335977077484131,264.4394836425781,277.9621887207031
2639.0,0.002102916594594717,268.7487487792969,-2.2908358573913574,0.0,0.0,3539.0,-0.0031175443436950445,51.41669845581055,0.0,5.336428642272949,264.5256652832031,278.03314208984375
2760.0,0.0021041675936430693,269.31915283203125,-2.6962671279907227,0.0,0.0,3865.0,-0.005632305983453989,51.53212356567383,0.0,5.339012145996094,264.6009521484375,278.0937194824219
2873.0,0.0021052046213299036,270.2293701171875,-2.999028205871582,0.0,0.0,3865.0,-0.007585013285279274,51.6304931640625,0.0,5.343410491943359,264.6674499511719,278.1475524902344
3020.0,0.0021064949687570333,271.3841552734375,-3.2778425216674805,0.0,0.0,4732.0,-0.009077364578843117,51.727291107177734,0.0,5.348387241363525,264.73284912109375,278.2054443359375
3187.0,0.002108023501932621,272.75372314453125,-3.546346664428711,0.0,0.0,5082.0,-0.01015124935656786,51.82258987426758,0.0,5.353882312774658,264.7972412109375,278.26702880859375
3316.0,0.0021097564604133368,274.3113098144531,-3.779711961746216,0.0,0.0,2813.0,-0.010845441371202469,51.915870666503906,0.0,5.3598809242248535,264.8604431152344,278.3315124511719
3433.0,0.0021116603165864944,276.0301818847656,-3.953110694885254,0.0,0.0,2468.0,-0.011198711581528187,52.00661849975586,0.0,5.366368770599365,264.9223327636719,278.39813232421875
3510.0,0.0021137013100087643,277.8836364746094,-4.042041301727295,-1.0,0.0,703.0,-0.01124983187764883,52.09431076049805,-1.0,5.373332500457764,264.9826965332031,278.466064453125
3709.0,0.00211584591306746,279.8449401855469,-4.0515522956848145,-1.0,0.0,703.0,-0.011037576012313366,52.17842483520508,-1.0,5.380756855010986,265.0414123535156,278.5345458984375
3837.0,0.002118060365319252,281.8873596191406,-4.014196395874023,-1.0,0.0,47.0,-0.010600714944303036,52.258445739746094,-1.0,5.388628959655762,265.0982666015625,278.602783203125
3708.0,0.002120311139151454,283.9841613769531,-3.9631757736206055,-1.0,0.0,317.0,-0.009978020563721657,52.33385467529297,-1.0,5.396933555603027,265.1531066894531,278.6700134277344
3684.0,0.002122564474120736,286.1086730957031,-3.931553363800049,-1.0,0.0,827.0,-0.00920826569199562,52.40412902832031,-1.0,5.4056572914123535,265.20574951171875,278.7353820800781
3657.0,0.0021247868426144123,288.234130859375,-3.924758195877075,0.0,0.0,1253.0,-0.008330222219228745,52.468753814697266,-1.0,5.414785385131836,265.25604248046875,278.79815673828125
3519.0,0.0021269447170197964,290.33380126953125,-3.922497510910034,0.0,0.0,1222.0,-0.00738266296684742,52.52720260620117,0.0,5.424304008483887,265.3038330078125,278.8575439453125
3490.0,0.002129004104062915,292.3809509277344,-3.9109385013580322,0.0,0.0,1197.0,-0.006404358893632889,52.57896423339844,0.0,5.434199333190918,265.34893798828125,278.9127502441406
3495.0,0.0021309317089617252,294.3489074707031,-3.8762478828430176,0.0,0.0,1197.0,-0.005434082821011543,52.623512268066406,0.0,5.444457054138184,265.39117431640625,278.96295166015625
3413.0,0.0021326937712728977,296.21087646484375,-3.8066794872283936,0.0,0.0,1788.0,-0.0045106071047484875,52.66033172607422,0.0,5.455062389373779,265.4303894042969,279.0074157714844
3339.0,0.002134256763383746,297.940185546875,-3.7091760635375977,0.0,0.0,2986.0,-0.0036727034021168947,52.688899993896484,0.0,5.466001987457275,265.4664001464844,279.0453186035156
3263.0,0.0021355869248509407,299.5101013183594,-3.5883471965789795,0.0,0.0,2336.0,-0.0029591440688818693,52.70869827270508,0.0,5.477261543273926,265.49908447265625,279.07586669921875
3153.0,0.0021366507280617952,300.89385986328125,-3.446629762649536,0.0,0.0,3068.0,-0.002408701227977872,52.71921157836914,0.0,5.488826274871826,265.5281982421875,279.0982971191406
3271.0,0.0021374141797423363,302.0647888183594,-3.286461114883423,0.0,0.04635905474424362,3259.0,-0.0020601472351700068,52.71991729736328,0.0,5.500682830810547,265.5536193847656,279.11181640625
3281.0,0.002137844217941165,302.9961242675781,-3.0863935947418213,0.0,0.08708515763282776,3399.0,-0.001952253864146769,52.71029281616211,0.0,5.512816905975342,265.5751647949219,279.1156311035156
3042.0,0.0021378486417233944,303.68634033203125,-2.8300962448120117,0.0,0.08708516508340836,3399.0,-0.0020581092685461044,52.68647384643555,0.0,5.525954246520996,265.591796875,279.1068115234375
2886.0,0.0021373191848397255,304.18670654296875,-2.5687484741210938,0.0,0.08708515763282776,4203.0,-0.0022470555268228054,52.64204406738281,0.0,5.541523456573486,265.60174560546875,279.0814208984375
2828.0,0.002136315917596221,304.514892578125,-2.3549985885620117,0.0,0.08708515018224716,4043.0,-0.0025060009211301804,52.5789909362793,0.0,5.559223175048828,265.6056213378906,279.04119873046875
2773.0,0.002134905429556966,304.6868591308594,-2.240889072418213,0.0,0.08708516508340836,4135.0,-0.002826645039021969,52.499595642089844,0.0,5.578689098358154,265.60406494140625,278.988037109375
2708.0,0.0021331538446247578,304.7186584472656,-2.2351300716400146,0.0,0.07944265753030777,3500.0,-0.003200687002390623,52.406131744384766,0.0,5.599558353424072,265.5976867675781,278.92388916015625
2758.0,0.002131127053871751,304.6263122558594,-2.302978515625,0.0,0.1281481385231018,2609.0,-0.0036198263987898827,52.300880432128906,0.0,5.621467590332031,265.587158203125,278.8507080078125
2842.0,0.0021288911812007427,304.42578125,-2.4129750728607178,0.0,0.1387997567653656,2609.0,-0.0040757623501122,52.18611145019531,0.0,5.644052982330322,265.5731201171875,278.7703857421875
2814.0,0.002126512350514531,304.133056640625,-2.533660411834717,0.0,0.13319145143032074,2444.0,-0.004560194909572601,52.06410598754883,0.0,5.6669511795043945,265.5561828613281,278.68487548828125
2863.0,0.0021240566857159138,303.76422119140625,-2.6468427181243896,0.0,0.046814024448394775,2662.0,-0.0050648231990635395,51.93714141845703,0.0,5.689798831939697,265.5370178222656,278.5960998535156
2968.0,0.002121590543538332,303.335205078125,-2.79084849357605,0.0,0.0,3309.0,-0.005581345874816179,51.807491302490234,0.0,5.71223258972168,265.5162658691406,278.5060119628906
3043.0,0.002119179582223296,302.862060546875,-2.948418378829956,0.0,0.0,4408.0,-0.006101463455706835,51.677433013916016,0.0,5.733889102935791,265.4945373535156,278.4165344238281
3174.0,0.0021168901585042477,302.3608093261719,-3.092899799346924,0.0,0.0,4387.0,-0.006616875063627958,51.54924392700195,0.0,5.7544050216674805,265.4725341796875,278.3295593261719
3202.0,0.002114788396283984,301.847412109375,-3.1976394653320312,0.0,0.0,4241.0,-0.007119279820472002,51.425201416015625,0.0,5.773416519165039,265.4508361816406,278.2471008300781
3282.0,0.0021129404194653034,301.337890625,-3.2493185997009277,0.0,0.0,4241.0,-0.007600376848131418,51.30758285522461,0.0,5.790560245513916,265.4301452636719,278.1710205078125
3372.0,0.002111412351951003,300.8482360839844,-3.2646000385284424,0.0,0.0,2726.0,-0.008051866665482521,51.19866180419922,0.0,5.805473327636719,265.4110412597656,278.103271484375
3221.0,0.002110270084813237,300.3945007324219,-3.2568159103393555,0.0,0.0,4262.0,-0.008465447463095188,51.10071563720703,0.0,5.81779146194458,265.39422607421875,278.0457763671875
3077.0,0.0021095797419548035,299.99267578125,-3.239205837249756,0.0,0.0,4835.0,-0.008832818828523159,51.01602554321289,0.0,5.827152252197266,265.3802795410156,278.0005187988281
2990.0,0.0021094076801091433,299.65875244140625,-3.223419427871704,0.0,0.0,3599.0,-0.00914568081498146,50.946861267089844,0.0,5.833191394805908,265.3699035644531,277.9693603515625
3006.0,0.0021098197903484106,299.40875244140625,-3.1919069290161133,0.0,0.0,3718.0,-0.009395732544362545,50.895503997802734,0.0,5.835546016693115,265.3636779785156,277.9542541503906
3052.0,0.002110882196575403,299.2586364746094,-3.148455858230591,0.0,0.0,3718.0,-0.00957467406988144,50.864227294921875,0.0,5.833852767944336,265.3623046875,277.9571533203125
3019.0,0.002112632617354393,299.19671630859375,-3.1094696521759033,0.0,0.0,3586.0,-0.00968059990555048,50.84994888305664,0.0,5.828062057495117,265.3652648925781,277.9789733886719
3087.0,0.0021150086540728807,299.16766357421875,-3.0913519859313965,0.0,0.0,4273.0,-0.0097266910597682,50.84208679199219,0.0,5.818819046020508,265.3702697753906,278.0176086425781
3191.0,0.0021179523319005966,299.1664123535156,-3.111072063446045,0.0,0.0,4941.0,-0.00971903745085001,50.840518951416016,0.0,5.806374549865723,265.3771667480469,278.0713806152344
3745.0,0.002108549466356635,270.7579650878906,-3.65327787399292,0.0,0.008791415020823479,-3.0,0.08991420269012451,48.64193344116211,-1.0,5.313694477081299,262.9919128417969,277.0473937988281
3528.0,0.0021024805027991533,273.0129699707031,-3.7359392642974854,0.0,0.008791415020823479,240.0,0.08674278855323792,48.615543365478516,-1.0,5.328702449798584,262.98541259765625,276.97869873046875
3784.0,0.0020976655650883913,274.7388000488281,-3.80354642868042,0.0,0.008791415020823479,1082.0,0.0830300897359848,48.627601623535156,-1.0,5.340277671813965,262.9989013671875,276.9355163574219
3621.0,0.0020939826499670744,275.9896545410156,-3.8638954162597656,0.0,0.008791415020823479,1082.0,0.0788283422589302,48.67470932006836,-1.0,5.34873628616333,263.0305480957031,276.9154968261719
3583.0,0.002091339323669672,276.81353759765625,-3.93367338180542,0.0,0.008791415020823479,1415.0,0.07420139014720917,48.75346374511719,-1.0,5.354385852813721,263.07861328125,276.9166259765625
3771.0,0.0020896431524306536,277.2585144042969,-3.989777088165283,0.0,0.008791415952146053,1670.0,0.06921309232711792,48.860469818115234,-1.0,5.357535362243652,263.1413879394531,276.9368896484375
3516.0,0.002088801935315132,277.37261962890625,-4.008902072906494,0.0,0.008791415020823479,4450.0,0.0639273077249527,48.99232482910156,0.0,5.358492851257324,263.2171630859375,276.9742736816406
3281.0,0.002088723238557577,277.20391845703125,-3.969843864440918,0.0,0.008791415952146053,4802.0,0.05840788409113884,49.1456298828125,0.0,5.3575663566589355,263.3041687011719,277.0267639160156
3304.0,0.0020893148612231016,276.80047607421875,-3.889451503753662,0.0,0.008791415020823479,4640.0,0.05271867290139198,49.31698226928711,0.0,5.355064392089844,263.4007568359375,277.0923156738281
3572.0,0.0020904841367155313,276.2103271484375,-3.7705347537994385,0.0,0.008791415020823479,4640.0,0.04692353308200836,49.502986907958984,0.0,5.351295471191406,263.5051574707031,277.1689147949219
3589.0,0.0020921393297612667,275.48150634765625,-3.603973865509033,0.0,0.008791416883468628,2215.0,0.04108631610870361,49.70023727416992,0.0,5.346567630767822,263.6156921386719,277.25457763671875
3454.0,0.00209418754093349,274.6620788574219,-3.3806498050689697,0.0,0.18851099908351898,2509.0,0.035270873457193375,49.90534210205078,0.0,5.341188907623291,263.7306213378906,277.34722900390625
3407.0,0.0020965368021279573,273.8000793457031,-3.057481050491333,0.0,0.5378954410552979,3279.0,0.02954106405377388,50.114891052246094,0.0,5.335468292236328,263.84820556640625,277.4449157714844
3226.0,0.002099094446748495,272.943603515625,-2.571992874145508,0.0,0.5378954410552979,4351.0,0.023960737511515617,50.32549285888672,0.0,5.329713821411133,263.9667663574219,277.5455627441406
3183.0,0.002101768273860216,272.140625,-2.0450620651245117,0.0,0.5378954410552979,4499.0,0.018593749031424522,50.53374481201172,0.0,5.324233531951904,264.0845642089844,277.6471862792969
3172.0,0.0021044660825282335,271.43927001953125,-1.6106106042861938,0.0,0.5378954410552979,4751.0,0.013503951951861382,50.736244201660156,0.0,5.3193359375,264.19989013671875,277.74774169921875
3033.0,0.002107095206156373,270.8875427246094,-1.402558445930481,0.0,0.5378954410552979,4751.0,0.008755198679864407,50.929595947265625,0.0,5.315329074859619,264.3110046386719,277.84521484375
2789.0,0.0021095636766403913,270.5334777832031,-1.4910252094268799,0.0,3.0127193927764893,4056.0,0.004411344416439533,51.11039352416992,0.0,5.312521457672119,264.41619873046875,277.9375915527344
2613.0,0.002111779060214758,270.4251708984375,-1.787824034690857,0.0,2.75889253616333,2766.0,0.0005362421507015824,51.27524185180664,0.0,5.311221599578857,264.5137939453125,278.0228576660156
2630.0,0.002113648923113942,270.61065673828125,-2.1881773471832275,0.0,0.0,2816.0,-0.002806254429742694,51.42074203491211,0.0,5.311737537384033,264.6020202636719,278.0989990234375
2829.0,0.0021150808315724134,271.1379699707031,-2.5873074531555176,0.0,0.0,3027.0,-0.0055522914044559,51.54349136352539,0.0,5.314377307891846,264.6791687011719,278.1639709472656
2951.0,0.002116243354976177,272.0032653808594,-2.8951222896575928,0.0,0.0,3331.0,-0.007691466715186834,51.64820098876953,0.0,5.31882381439209,264.74755859375,278.2215881347656
3065.0,0.0021176484879106283,273.1016540527344,-3.187840461730957,0.0,0.0,3542.0,-0.00933334231376648,51.75088119506836,0.0,5.3238372802734375,264.8151550292969,278.28326416015625
3227.0,0.002119282726198435,274.40423583984375,-3.4754014015197754,0.0,0.0,3542.0,-0.010522960685193539,51.85165786743164,0.0,5.3293585777282715,264.8819885253906,278.3486633300781
3303.0,0.0021211127750575542,275.8855895996094,-3.7305407524108887,0.0,0.0,2971.0,-0.011302005499601364,51.95006561279297,0.0,5.335374355316162,264.94793701171875,278.4169616699219
3430.0,0.002123104641214013,277.5202941894531,-3.925994396209717,0.0,0.0,2571.0,-0.011712157167494297,52.045616149902344,0.0,5.341871738433838,265.0127258300781,278.4874267578125
3557.0,0.002125225029885769,279.2829895019531,-4.0392279624938965,-1.0,0.0,579.0,-0.011795099824666977,52.13784408569336,-1.0,5.3488383293151855,265.07623291015625,278.5592041015625
3675.0,0.0021274404134601355,281.1482849121094,-4.080864429473877,-1.0,0.0,68.0,-0.011592515744268894,52.226261138916016,-1.0,5.356261253356934,265.13818359375,278.63153076171875
3775.0,0.002129717031493783,283.0907287597656,-4.074869632720947,-1.0,0.0,410.0,-0.01114608533680439,52.31039810180664,-1.0,5.364126682281494,265.1983947753906,278.70361328125
3772.0,0.002132021589204669,285.0849609375,-4.045187950134277,-1.0,0.0,410.0,-0.010497492738068104,52.3897705078125,-1.0,5.37242317199707,265.2566833496094,278.774658203125
3655.0,0.0021343203261494637,287.1055603027344,-4.0156097412109375,0.0,0.0,996.0,-0.009688418358564377,52.46390914916992,-1.0,5.381136417388916,265.3128356933594,278.8438720703125
3562.0,0.002136579714715481,289.1271667480469,-3.9844799041748047,0.0,0.0,1917.0,-0.008760546334087849,52.53233337402344,-1.0,5.390254497528076,265.36663818359375,278.9104919433594
3556.0,0.002138766460120678,291.12432861328125,-3.939122200012207,0.0,0.0,1355.0,-0.007755557540804148,52.594566345214844,0.0,5.399764060974121,265.41790771484375,278.97369384765625
3441.0,0.0021408465690910816,293.0716552734375,-3.877671241760254,0.0,0.0,1579.0,-0.006715134717524052,52.65012741088867,0.0,5.409652233123779,265.4664611816406,279.0326843261719
