FireMask,tmmn,pr,tmmx,sph,erc,elevation,vs,th,NDVI,pdsi,population,PrevFireMask
0.0,287.368896484375,0.0,305.1448974609375,0.006536551751196384,77.49308013916016,365.0,3.1989054679870605,292.9868469238281,2496.0,-2.1567914485931396,3.344193458557129,0.0
0.0,287.4010009765625,0.0,305.14678955078125,0.006534924730658531,77.59486389160156,383.0,3.203400135040283,292.89544677734375,2496.0,-2.1758155822753906,2.632229804992676,0.0
0.0,287.4294128417969,0.0,305.1426086425781,0.006531964987516403,77.69331359863281,379.0,3.2082607746124268,292.8139343261719,3091.0,-2.2120180130004883,4.040555000305176,0.0
0.0,287.4537048339844,0.0,305.1325988769531,0.0065276483073830605,77.7878189086914,424.0,3.2135226726531982,292.7447509765625,2716.0,-2.2552807331085205,0.7129083871841431,0.0
0.0,287.473388671875,0.0,305.1170654296875,0.006521951407194138,77.8777847290039,457.0,3.219221353530884,292.69036865234375,2716.0,-2.294654130935669,0.04469132423400879,0.0
0.0,287.48809814453125,0.0,305.0963134765625,0.0065148500725626945,77.96260070800781,526.0,3.2253921031951904,292.6533203125,2595.0,-2.3191916942596436,0.0,0.0
0.0,287.497314453125,0.0,305.07061767578125,0.006506320554763079,78.04165649414062,498.0,3.2320706844329834,292.6360778808594,2813.0,-2.323777198791504,0.0,0.0
0.0,287.5006408691406,0.0,305.0402526855469,0.006496339105069637,78.1143569946289,458.0,3.2392919063568115,292.64111328125,2767.0,-2.3157122135162354,0.1617574393749237,0.0
0.0,287.4975891113281,0.0,305.0054931640625,0.00648488150909543,78.18009185791016,443.0,3.247091770172119,292.6708679199219,2767.0,-2.303144931793213,0.5931118130683899,0.0
0.0,287.4878234863281,0.0,304.9644775390625,0.006471322383731604,78.2406234741211,545.0,3.2555203437805176,292.7259826660156,3076.0,-2.294222354888916,0.1737111210823059,0.0
0.0,287.47149658203125,0.0,304.91290283203125,0.006454499904066324,78.30059814453125,627.0,3.2646028995513916,292.80242919921875,3449.0,-2.2967135906219482,0.1737111359834671,0.0
0.0,287.4490661621094,0.0,304.8514404296875,0.006434698589146137,78.35964965820312,631.0,3.2742955684661865,292.8984375,3449.0,-2.3105156421661377,0.1737111359834671,0.0
0.0,287.4209289550781,0.0,304.7808837890625,0.006412252318114042,78.41720581054688,519.0,3.2845523357391357,293.01226806640625,3540.0,-2.3293707370758057,0.1737111359834671,0.0
0.0,287.3875732421875,0.0,304.7020263671875,0.006387495435774326,78.47271728515625,372.0,3.2953274250030518,293.1422424316406,3392.0,-2.3470265865325928,0.532944917678833,0.0
0.0,287.3494567871094,0.0,304.61572265625,0.006360762286931276,78.5256118774414,522.0,3.3065743446350098,293.2866516113281,3161.0,-2.3572311401367188,1.7100868225097656,0.0
0.0,287.3070068359375,0.0,304.52276611328125,0.006332387216389179,78.57533264160156,634.0,3.3182475566864014,293.44378662109375,3161.0,-2.354300022125244,1.7678227424621582,0.0
0.0,287.26068115234375,0.0,304.4239501953125,0.006302704103291035,78.62133026123047,585.0,3.33030104637146,293.61199951171875,3739.0,-2.3402419090270996,1.7678228616714478,0.0
0.0,287.2109375,0.0,304.32012939453125,0.00627204729244113,78.66303253173828,585.0,3.342688798904419,293.7895202636719,3316.0,-2.322150468826294,1.7678227424621582,0.0
0.0,287.1581726074219,0.0,304.21209716796875,0.006240751128643751,78.69988250732422,596.0,3.3553647994995117,293.9747009277344,3316.0,-2.307192087173462,1.7678227424621582,0.0
0.0,287.1028747558594,0.0,304.10064697265625,0.006209149956703186,78.73131561279297,603.0,3.368283271789551,294.1658020019531,3318.0,-2.3024966716766357,1.7678229808807373,0.0
0.0,287.0455017089844,0.0,303.98663330078125,0.006177578121423721,78.75678253173828,621.0,3.3813979625701904,294.36114501953125,3406.0,-2.3097641468048096,1.7678229808807373,0.0
0.0,286.9864807128906,0.0,303.870849609375,0.006146369036287069,78.77571105957031,621.0,3.394663095474243,294.5590515136719,3353.0,-2.324326992034912,1.7678229808807373,0.0
0.0,286.92626953125,0.0,303.75408935546875,0.006115857977420092,78.78754425048828,631.0,3.4080328941345215,294.7577819824219,3353.0,-2.342045307159424,1.7678229808807373,0.0
0.0,286.8653259277344,0.0,303.63720703125,0.006086378358304501,78.7917251586914,639.0,3.4214611053466797,294.95562744140625,3430.0,-2.358778953552246,6.267641067504883,0.0
0.0,286.8040466308594,0.0,303.52099609375,0.0060582649894058704,78.78768920898438,628.0,3.434901714324951,295.15093994140625,3490.0,-2.3718080520629883,12.177088737487793,0.0
0.0,286.7429504394531,0.0,303.40625,0.006031851749867201,78.77488708496094,664.0,3.4483089447021484,295.34197998046875,3490.0,-2.3863296508789062,2.4943933486938477,0.0
0.0,286.68243408203125,0.0,303.2938232421875,0.006007472984492779,78.75273895263672,704.0,3.461636781692505,295.5270690917969,2882.0,-2.40022349357605,2.4943933486938477,0.0
0.0,286.6229553222656,0.0,303.1844787597656,0.005985463038086891,78.720703125,724.0,3.474839448928833,295.7044677734375,2934.0,-2.4097354412078857,2.4943933486938477,0.0
0.0,286.5649719238281,0.0,303.0790710449219,0.005966155789792538,78.6781997680664,730.0,3.487870693206787,295.8725280761719,2934.0,-2.4111123085021973,2.4943933486938477,0.0
0.0,286.50640869140625,0.0,302.9743347167969,0.005949503742158413,78.61997985839844,734.0,3.501121997833252,296.0211486816406,2934.0,-2.3996198177337646,2.709834098815918,0.0
0.0,286.4423522949219,0.0,302.8622131347656,0.005934734828770161,78.5369873046875,740.0,3.5154428482055664,296.1343994140625,3943.0,-2.3761870861053467,10.152109146118164,0.0
0.0,286.3733825683594,0.0,302.74365234375,0.005921657662838697,78.43184661865234,728.0,3.530694007873535,296.2176208496094,5371.0,-2.3483357429504395,3.2966232299804688,0.0
0.0,286.3003234863281,0.0,302.619873046875,0.005910106468945742,78.30757904052734,742.0,3.546701431274414,296.2769470214844,5371.0,-2.3236682415008545,3.2631783485412598,0.0
0.0,286.2239685058594,0.0,302.4920654296875,0.005899915471673012,78.16719818115234,769.0,3.563290596008301,296.3185119628906,5626.0,-2.3092041015625,7.525296211242676,0.0
0.0,286.1451721191406,0.0,302.3614501953125,0.005890918895602226,78.01371765136719,765.0,3.580287456512451,296.34844970703125,6038.0,-2.2947998046875,9.343003273010254,0.0
0.0,286.064697265625,0.0,302.229248046875,0.005882951430976391,77.85016632080078,768.0,3.597517967224121,296.37286376953125,6086.0,-2.2818751335144043,11.50959587097168,0.0
0.0,285.9833679199219,0.0,302.0966796875,0.005875847302377224,77.67955780029297,774.0,3.614807367324829,296.39788818359375,6086.0,-2.2809696197509766,13.943257331848145,0.0
0.0,285.9020080566406,0.0,301.9649353027344,0.005869440268725157,77.50489807128906,775.0,3.63198184967041,296.4295959472656,5563.0,-2.3026232719421387,4.128755569458008,0.0
0.0,285.8213806152344,0.0,301.8352966308594,0.005863565485924482,77.3292236328125,785.0,3.648866891860962,296.47418212890625,5984.0,-2.355286121368408,10.655745506286621,0.0
0.0,285.7423400878906,0.0,301.70892333984375,0.005858057178556919,77.15554809570312,790.0,3.6652884483337402,296.5377197265625,6169.0,-2.4338924884796143,8.676763534545898,0.0
0.0,285.6656799316406,0.0,301.5870361328125,0.005852749105542898,76.98687744140625,818.0,3.6810719966888428,296.6263122558594,6169.0,-2.53379487991333,0.7210544347763062,0.0
0.0,285.5921936035156,0.0,301.47088623046875,0.005847475491464138,76.82624053955078,847.0,3.6960434913635254,296.7461242675781,5995.0,-2.6511194705963135,0.4886113405227661,0.0
0.0,285.5227355957031,0.0,301.3616638183594,0.005842071492224932,76.6766586303711,908.0,3.710028648376465,296.90325927734375,5902.0,-2.7819926738739014,0.4886113405227661,0.0
0.0,285.4580383300781,0.0,301.2606201171875,0.005836371332406998,76.5411376953125,971.0,3.722852945327759,297.10382080078125,5902.0,-2.9303722381591797,0.4886113405227661,0.0
0.0,285.39898681640625,0.0,301.1689147949219,0.005830208770930767,76.42269897460938,1018.0,3.734342575073242,297.3539733886719,5598.0,-3.099583864212036,0.4886113107204437,0.0
0.0,285.3463439941406,0.0,301.0877990722656,0.005823418032377958,76.3243637084961,1015.0,3.7443230152130127,297.6597900390625,5950.0,-3.2807834148406982,0.4886113405227661,0.0
0.0,285.30096435546875,0.0,301.01849365234375,0.0058158342726528645,76.24915313720703,1069.0,3.752619981765747,298.02740478515625,6263.0,-3.4650752544403076,0.4886113405227661,0.0
0.0,285.2635803222656,0.0,300.9621887207031,0.005807290785014629,76.2000732421875,1140.0,3.759059429168701,298.46295166015625,6263.0,-3.6454546451568604,0.4886113405227661,0.0
0.0,285.2350769042969,0.0,300.9201354980469,0.005797622725367546,76.1801528930664,1250.0,3.7634668350219727,298.9725341796875,6269.0,-3.841484308242798,0.4886113405227661,0.0
0.0,285.2167663574219,0.0,300.89349365234375,0.005786804016679525,76.19192504882812,1231.0,3.7656421661376953,299.5789489746094,6908.0,-4.044536590576172,0.4886113405227661,0.0
0.0,285.209716796875,0.0,300.882080078125,0.005775121506303549,76.23414611816406,1214.0,3.7655532360076904,300.3136901855469,6908.0,-4.233587741851807,0.4886113405227661,0.0
0.0,285.2127685546875,0.0,300.8846130371094,0.005762691143900156,76.30381774902344,1373.0,3.7633962631225586,301.16314697265625,6403.0,-4.387615203857422,0.19851645827293396,0.0
0.0,285.22479248046875,0.0,300.8997497558594,0.005749620497226715,76.3979263305664,1529.0,3.759373188018799,302.11212158203125,6539.0,-4.497319221496582,0.0,0.0
0.0,286.8418273925781,0.0,304.3899841308594,0.006462791468948126,76.05789184570312,844.0,3.1673872470855713,293.8668518066406,5184.0,-2.475067377090454,1.5000241994857788,0.0
0.0,286.8880920410156,0.0,304.49163818359375,0.006477695424109697,76.14749908447266,576.0,3.170677423477173,293.8467102050781,4418.0,-2.422736406326294,1.5000239610671997,0.0
0.0,286.9354248046875,0.0,304.5862121582031,0.006491879466921091,76.23957824707031,425.0,3.173950672149658,293.8056335449219,3849.0,-2.3770434856414795,1.5000238418579102,0.0
0.0,286.98333740234375,0.0,304.6737365722656,0.006505258847028017,76.33368682861328,471.0,3.177241563796997,293.74639892578125,3671.0,-2.3388936519622803,7.438479900360107,0.0
0.0,287.03143310546875,0.0,304.7541198730469,0.006517748814076185,76.42936706542969,469.0,3.1805851459503174,293.6718444824219,3671.0,-2.303297758102417,0.15779314935207367,0.0
0.0,287.0792541503906,0.0,304.8273620605469,0.006529265083372593,76.52617645263672,403.0,3.184016227722168,293.58477783203125,3860.0,-2.2708072662353516,4.1561431884765625,0.0
0.0,287.1263122558594,0.0,304.8934326171875,0.006539722438901663,76.6236801147461,388.0,3.1875691413879395,293.48797607421875,3718.0,-2.2419893741607666,7.625255584716797,0.0
0.0,287.1721496582031,0.0,304.9522705078125,0.006549036595970392,76.72142791748047,335.0,3.1912789344787598,293.3842468261719,3718.0,-2.2171695232391357,22.524837493896484,0.0
0.0,287.21636962890625,0.0,305.0038757324219,0.006557122338563204,76.81897735595703,330.0,3.1951804161071777,293.2763977050781,3363.0,-2.1939823627471924,105.14579772949219,0.0
0.0,287.25848388671875,0.0,305.0482177734375,0.006563895847648382,76.91587829589844,281.0,3.199308395385742,293.1672668457031,3770.0,-2.1738855838775635,643.6695556640625,0.0
0.0,287.29803466796875,0.0,305.0852355957031,0.006569271441549063,77.0116958618164,258.0,3.2036972045898438,293.05963134765625,4658.0,-2.159703016281128,437.9212646484375,0.0
0.0,287.3345947265625,0.0,305.11492919921875,0.006573164369910955,77.10597229003906,280.0,3.2083821296691895,292.956298828125,4658.0,-2.154259204864502,48.274471282958984,0.0
0.0,287.36767578125,0.0,305.13726806640625,0.006575490813702345,77.19827270507812,299.0,3.213397741317749,292.86004638671875,5476.0,-2.161728858947754,14.145610809326172,0.0
0.0,287.3968505859375,0.0,305.15216064453125,0.006576165556907654,77.28815460205078,323.0,3.218778610229492,292.77374267578125,4329.0,-2.1840457916259766,0.7078620791435242,0.0
0.0,287.42169189453125,0.0,305.15966796875,0.006575103849172592,77.37516021728516,361.0,3.2245595455169678,292.7001647949219,4329.0,-2.213432550430298,0.2982338070869446,0.0
0.0,287.4416809082031,0.0,305.15966796875,0.006572221405804157,77.4588623046875,386.0,3.2307755947113037,292.64208984375,1654.0,-2.241593837738037,0.2967471182346344,0.0
0.0,287.4564208984375,0.0,305.1521911621094,0.006567433010786772,77.53880310058594,401.0,3.2374613285064697,292.60235595703125,2294.0,-2.2602360248565674,0.2605089247226715,0.0
0.0,287.4654541015625,0.0,305.1371765136719,0.006560653913766146,77.61454772949219,405.0,3.2446515560150146,292.583740234375,2435.0,-2.265739679336548,0.2609463036060333,0.0
0.0,287.46832275390625,0.0,305.1146240234375,0.006551799830049276,77.68563842773438,404.0,3.252380847930908,292.5890808105469,2435.0,-2.263584852218628,0.1508275866508484,0.0
0.0,287.46453857421875,0.0,305.08447265625,0.006540786009281874,77.75164794921875,409.0,3.2606842517852783,292.62115478515625,2162.0,-2.2595438957214355,0.16234156489372253,0.0
0.0,287.4537353515625,0.0,305.044677734375,0.00652689253911376,77.81489562988281,495.0,3.2696123123168945,292.6802978515625,2518.0,-2.259390115737915,0.1737111508846283,0.0
0.0,287.43603515625,0.0,304.9913330078125,0.006508904509246349,77.88079071044922,543.0,3.279191732406616,292.7613830566406,2518.0,-2.26885724067688,0.1737111657857895,0.0
0.0,287.4118957519531,0.0,304.9254150390625,0.00648718373849988,77.94861602783203,579.0,3.2893788814544678,292.86248779296875,3420.0,-2.2893686294555664,0.1737111359834671,0.0
0.0,287.3817443847656,0.0,304.847900390625,0.006462146528065205,78.0174331665039,447.0,3.300128221511841,292.98187255859375,3894.0,-2.3150758743286133,0.8461054563522339,0.0
0.0,287.3460998535156,0.0,304.7599182128906,0.006434209644794464,78.08628845214844,382.0,3.311394214630127,293.1177978515625,3395.0,-2.339472770690918,2.9005825519561768,0.0
0.0,287.305419921875,0.0,304.6625061035156,0.006403788924217224,78.15425872802734,491.0,3.3231306076049805,293.2684631347656,3395.0,-2.356053590774536,1.7678229808807373,0.0
0.0,287.2601623535156,0.0,304.55670166015625,0.006371301133185625,78.22039031982422,497.0,3.335292339324951,293.4321594238281,3163.0,-2.3585848808288574,1.7678231000900269,0.0
0.0,287.2108154296875,0.0,304.4436340332031,0.00633716257289052,78.28374481201172,563.0,3.3478333950042725,293.60711669921875,2919.0,-2.3488409519195557,1.7678229808807373,0.0
0.0,287.1578063964844,0.0,304.3243103027344,0.006301789078861475,78.3433837890625,619.0,3.360707998275757,293.7915954589844,2919.0,-2.335019111633301,1.7678231000900269,0.0
0.0,287.10162353515625,0.0,304.1998291015625,0.0062655978836119175,78.39836883544922,636.0,3.373870849609375,293.9837951660156,3393.0,-2.3254330158233643,2.320110321044922,0.0
0.0,287.0427551269531,0.0,304.0712585449219,0.006229004822671413,78.44774627685547,649.0,3.3872759342193604,294.1820373535156,3525.0,-2.328371047973633,2.421542167663574,0.0
0.0,286.9816589355469,0.0,303.93963623046875,0.006192426197230816,78.49059295654297,656.0,3.4008777141571045,294.384521484375,3265.0,-2.346881151199341,1.9981603622436523,0.0
0.0,286.9187927246094,0.0,303.8060302734375,0.006156278774142265,78.52594757080078,666.0,3.414630651473999,294.5895080566406,3265.0,-2.3751089572906494,1.9966133832931519,0.0
0.0,286.8546142578125,0.0,303.6715393066406,0.0061209783889353275,78.55288696289062,682.0,3.4284887313842773,294.79522705078125,3034.0,-2.4067206382751465,1.690598487854004,0.0
0.0,286.78961181640625,0.0,303.5372009277344,0.006086941808462143,78.57046508789062,680.0,3.442406415939331,294.9999694824219,3117.0,-2.435382127761841,1.5354546308517456,0.0
0.0,286.7242736816406,0.0,303.4040832519531,0.006054584868252277,78.57772827148438,644.0,3.4563381671905518,295.2019348144531,3117.0,-2.456394910812378,6.578154563903809,0.0
0.0,286.65899658203125,0.0,303.27325439453125,0.006024324335157871,78.5737533569336,665.0,3.470238208770752,295.3993835449219,3288.0,-2.475454807281494,3.7258458137512207,0.0
0.0,286.5943298339844,0.0,303.1457824707031,0.005996576976031065,78.5575942993164,688.0,3.4840610027313232,295.590576171875,3048.0,-2.4918925762176514,4.317347526550293,0.0
0.0,286.53070068359375,0.0,303.0227355957031,0.005971758160740137,78.52830505371094,704.0,3.497760534286499,295.77374267578125,3092.0,-2.5033159255981445,2.424165725708008,0.0
0.0,286.46856689453125,0.0,302.9051818847656,0.005950285121798515,78.48494720458984,720.0,3.511291265487671,295.9471130371094,3092.0,-2.507331371307373,1.0745614767074585,0.0
0.0,286.40557861328125,0.0,302.7892761230469,0.00593202468007803,78.42207336425781,742.0,3.525066614151001,296.09954833984375,3653.0,-2.498394727706909,1.0152270793914795,0.0
0.0,286.3363037109375,0.0,302.6656188964844,0.005915874615311623,78.33108520507812,781.0,3.5399763584136963,296.2130126953125,4383.0,-2.4757823944091797,1.2501492500305176,0.0
0.0,286.2613830566406,0.0,302.5351257324219,0.00590162817388773,78.21492004394531,820.0,3.5558724403381348,296.2933654785156,4383.0,-2.4498002529144287,0.8680216073989868,0.0
0.0,286.1817626953125,0.0,302.39910888671875,0.005889115855097771,78.07688903808594,828.0,3.5725691318511963,296.34735107421875,4849.0,-2.4309167861938477,0.8669339418411255,0.0
0.0,286.0984191894531,0.0,302.2589111328125,0.005878168623894453,77.92033386230469,817.0,3.589881181716919,296.3817443847656,5611.0,-2.429140090942383,0.868021547794342,0.0
0.0,286.01226806640625,0.0,302.11590576171875,0.005868617445230484,77.74857330322266,786.0,3.6076231002807617,296.4031982421875,6091.0,-2.438671112060547,1.9600579738616943,0.0
0.0,285.9242248535156,0.0,301.9714050292969,0.005860293284058571,77.5649185180664,789.0,3.6256093978881836,296.4184875488281,6091.0,-2.4567365646362305,0.8194924592971802,0.0
0.0,285.8352966308594,0.0,301.82672119140625,0.005853027105331421,77.3727035522461,799.0,3.6436545848846436,296.434326171875,5931.0,-2.48677396774292,0.0,0.0
0.0,285.746337890625,0.0,301.6831970214844,0.005846649874001741,77.17525482177734,835.0,3.6615731716156006,296.4574279785156,3470.0,-2.5322213172912598,0.0,0.0
0.0,285.6583251953125,0.0,301.5422058105469,0.00584099255502224,76.97588348388672,846.0,3.6791796684265137,296.4945373535156,3470.0,-2.5978903770446777,0.0,0.0
0.0,285.57220458984375,0.0,301.405029296875,0.005835885647684336,76.77792358398438,865.0,3.696288824081421,296.5523681640625,5382.0,-2.68782377243042,0.0,0.0
0.0,285.4888916015625,0.0,301.27301025390625,0.005831161048263311,76.5846939086914,877.0,3.712714910507202,296.63763427734375,5386.0,-2.792564630508423,0.0408499613404274,0.0
0.0,285.4093322753906,0.0,301.14752197265625,0.005826648324728012,76.39952087402344,897.0,3.7282724380493164,296.7571105957031,4907.0,-2.90140700340271,0.36400431394577026,0.0
0.0,285.33447265625,0.0,301.0298767089844,0.005822179839015007,76.22572326660156,958.0,3.7427761554718018,296.9174499511719,4907.0,-3.003645181655884,0.4886113703250885,0.0
0.0,285.2652282714844,0.0,300.9214172363281,0.005817585624754429,76.06663513183594,1030.0,3.756040334701538,297.12542724609375,5538.0,-3.0921764373779297,0.4886113703250885,0.0
0.0,285.20257568359375,0.0,300.8234558105469,0.005812696646898985,75.92556762695312,1127.0,3.7678797245025635,297.38775634765625,6065.0,-3.173429489135742,0.4886114001274109,0.0
0.0,285.1474304199219,0.0,300.7373352050781,0.00580734433606267,75.80584716796875,1189.0,3.778108835220337,297.711181640625,6065.0,-3.2567028999328613,0.4886113703250885,0.0
0.0,285.1007080078125,0.0,300.6643981933594,0.005801359191536903,75.71080017089844,1193.0,3.7865419387817383,298.1023864746094,6472.0,-3.351290702819824,0.4886113405227661,0.0
0.0,285.0633850097656,0.0,300.6059875488281,0.005794572178274393,75.64374542236328,1180.0,3.7929940223693848,298.568115234375,6775.0,-3.4667999744415283,0.48861145973205566,0.0
0.0,285.0363464355469,0.0,300.56341552734375,0.005786814261227846,75.60801696777344,1312.0,3.797279119491577,299.1151123046875,7067.0,-3.6108648777008057,0.4886113405227661,0.0
0.0,285.0213928222656,0.0,300.5381164550781,0.005778210237622261,75.60559844970703,1380.0,3.7991783618927,299.76800537109375,7067.0,-3.7717902660369873,0.4886113703250885,0.0
0.0,285.0199279785156,0.0,300.5301513671875,0.0057693421840667725,75.63358306884766,1317.0,3.79864501953125,300.56085205078125,6829.0,-3.933901309967041,0.4886114001274109,0.0
0.0,285.0306396484375,0.0,300.5380859375,0.005760264582931995,75.68900299072266,1448.0,3.795891046524048,301.47869873046875,6671.0,-4.081522464752197,0.2014906406402588,0.0
0.0,285.0520935058594,0.0,300.5603942871094,0.005751010030508041,75.76895904541016,1550.0,3.7911343574523926,302.505126953125,6671.0,-4.213252544403076,0.0,0.0
0.0,286.7856140136719,0.0,304.1432800292969,0.006452783010900021,75.79393005371094,767.0,3.1709952354431152,293.7981872558594,4200.0,-2.5128793716430664,1.5000239610671997,0.0
0.0,286.8347473144531,0.0,304.2584533691406,0.006470959633588791,75.87545013427734,619.0,3.174738883972168,293.7938232421875,4083.0,-2.4659993648529053,1.5000238418579102,0.0
0.0,286.8847961425781,0.0,304.36865234375,0.006488758139312267,75.95855712890625,446.0,3.1784708499908447,293.7651672363281,4083.0,-2.4247865676879883,1.4988467693328857,0.0
0.0,286.935302734375,0.0,304.4736022949219,0.006506035570055246,76.04296112060547,490.0,3.182225465774536,293.71533203125,4336.0,-2.3906474113464355,8.765958786010742,0.0
0.0,286.98583984375,0.0,304.5729064941406,0.006522648502141237,76.12837219238281,431.0,3.1860368251800537,293.6474304199219,3934.0,-2.359441041946411,4.402811050415039,0.0
0.0,287.035888671875,0.0,304.6662292480469,0.006538453046232462,76.21451568603516,459.0,3.189939022064209,293.5645446777344,3059.0,-2.330465793609619,4.641989707946777,0.0
0.0,287.08502197265625,0.0,304.7532653808594,0.006553306709975004,76.30109405517578,452.0,3.1939663887023926,293.4698486328125,3059.0,-2.3030307292938232,5.830485820770264,0.0
0.0,287.1328125,0.0,304.83367919921875,0.006567065604031086,76.38782501220703,389.0,3.198153018951416,293.36639404296875,4115.0,-2.276242971420288,18.036853790283203,0.0
0.0,287.1787414550781,0.0,304.9071044921875,0.0065795863047242165,76.47442626953125,367.0,3.2025327682495117,293.25732421875,4624.0,-2.2476818561553955,23.843257904052734,0.0
0.0,287.2223815917969,0.0,304.97320556640625,0.0065907263197004795,76.56060791015625,365.0,3.2071402072906494,293.1457824707031,4799.0,-2.219696283340454,25.92845916748047,0.0
0.0,287.2633056640625,0.0,305.03167724609375,0.006600341759622097,76.64608001708984,296.0,3.2120091915130615,293.0348205566406,4799.0,-2.195971727371216,177.754150390625,0.0
0.0,287.3009948730469,0.0,305.0821533203125,0.006608289200812578,76.7305679321289,254.0,3.2171740531921387,292.9275817871094,3850.0,-2.18019437789917,157.38262939453125,0.0
0.0,287.33502197265625,0.0,305.1242980957031,0.006614425219595432,76.81376647949219,265.0,3.2226686477661133,292.8271789550781,5546.0,-2.1763551235198975,107.0665512084961,0.0
0.0,287.3649597167969,0.0,305.1578063964844,0.006618606857955456,76.8954086303711,284.0,3.228527545928955,292.7367248535156,5546.0,-2.184614419937134,16.673965454101562,0.0
0.0,287.3902893066406,0.0,305.18231201171875,0.006620690692216158,76.9751968383789,303.0,3.2347846031188965,292.6593322753906,2861.0,-2.1992595195770264,4.9543681144714355,0.0
0.0,287.41058349609375,0.0,305.19744873046875,0.006620533764362335,77.05284881591797,348.0,3.241474151611328,292.5981140136719,2735.0,-2.2143325805664062,0.8267276287078857,0.0
0.0,287.4254150390625,0.0,305.20294189453125,0.0066179921850562096,77.1280746459961,387.0,3.2486300468444824,292.55615234375,2929.0,-2.223877429962158,0.25739365816116333,0.0
0.0,287.43426513671875,0.0,305.19842529296875,0.00661292253062129,77.20059204101562,400.0,3.256286859512329,292.53662109375,2929.0,-2.2243902683258057,0.2564445734024048,0.0
0.0,287.43670654296875,0.0,305.1835632324219,0.006605182308703661,77.27011108398438,386.0,3.2644784450531006,292.5425720214844,1999.0,-2.2199900150299072,0.16803711652755737,0.0
0.0,287.4322814941406,0.0,305.15802001953125,0.0065946271643042564,77.33634948730469,391.0,3.2732388973236084,292.5771789550781,2745.0,-2.2162327766418457,0.1737111210823059,0.0
0.0,287.4205627441406,0.0,305.1195983886719,0.006580452434718609,77.40216064453125,443.0,3.282618999481201,292.64044189453125,2745.0,-2.2186760902404785,0.1737111210823059,0.0
0.0,287.401611328125,0.0,305.0648193359375,0.006561393849551678,77.4736557006836,475.0,3.2926464080810547,292.7261657714844,3432.0,-2.2330777645111084,0.1737111359834671,0.0
0.0,287.3758850097656,0.0,304.99481201171875,0.006537888199090958,77.54978942871094,439.0,3.3032777309417725,292.8323669433594,4127.0,-2.2623519897460938,0.1764734387397766,0.0
0.0,287.34393310546875,0.0,304.910888671875,0.006510429549962282,77.62925720214844,366.0,3.3144679069519043,292.95721435546875,3701.0,-2.299407720565796,4.80373477935791,0.0
0.0,287.3061828613281,0.0,304.8143615722656,0.0064795115031301975,77.71075439453125,409.0,3.326171636581421,293.0989074707031,3701.0,-2.335838556289673,2.159653425216675,0.0
0.0,287.2631530761719,0.0,304.7065124511719,0.0064456285908818245,77.79298400878906,478.0,3.338343620300293,293.25567626953125,2615.0,-2.3632378578186035,1.7678228616714478,0.0
0.0,287.21533203125,0.0,304.5886535644531,0.006409274879842997,77.87464904785156,517.0,3.350938558578491,293.4256896972656,2956.0,-2.374006509780884,1.7678228616714478,0.0
0.0,287.1631774902344,0.0,304.4621276855469,0.006370943505316973,77.95442962646484,549.0,3.3639113903045654,293.607177734375,2956.0,-2.3708903789520264,2.113496780395508,0.0
0.0,287.107177734375,0.0,304.32818603515625,0.006331128999590874,78.03105163574219,560.0,3.3772165775299072,293.79833984375,3167.0,-2.3633129596710205,2.3146305084228516,0.0
0.0,287.0478515625,0.0,304.1881408691406,0.006290325429290533,78.10318756103516,565.0,3.3908092975616455,293.9973449707031,3877.0,-2.3607897758483887,6.183536529541016,0.0
0.0,286.9856872558594,0.0,304.0433349609375,0.00624902592971921,78.1695556640625,585.0,3.404644012451172,294.2024230957031,2920.0,-2.372821092605591,3.826892852783203,0.0
0.0,286.9211120605469,0.0,303.8950500488281,0.006207725498825312,78.22883605957031,606.0,3.418675422668457,294.4117431640625,2920.0,-2.4037742614746094,6.507248878479004,0.0
0.0,286.8546447753906,0.0,303.7445983886719,0.006166917737573385,78.27974700927734,633.0,3.432858467102051,294.62353515625,3507.0,-2.446589946746826,3.9773342609405518,0.0
0.0,286.78680419921875,0.0,303.5932922363281,0.006127096246927977,78.32097625732422,641.0,3.4471476078033447,294.8359680175781,3372.0,-2.492767572402954,0.8680216073989868,0.0
0.0,286.718017578125,0.0,303.4424133300781,0.006088755559176207,78.3512191772461,648.0,3.4614980220794678,295.0472717285156,3372.0,-2.533806085586548,0.8680214881896973,0.0
0.0,286.6488342285156,0.0,303.29327392578125,0.006052389275282621,78.36917877197266,676.0,3.4758641719818115,295.2556457519531,2885.0,-2.5629193782806396,0.8680214881896973,0.0
0.0,286.5796813964844,0.0,303.1471862792969,0.006018490996211767,78.3735580444336,696.0,3.490200996398926,295.4592590332031,2922.0,-2.585737705230713,0.8680214881896973,0.0
0.0,286.5110778808594,0.0,303.0054626464844,0.005987555719912052,78.36304473876953,743.0,3.504462957382202,295.6563415527344,2863.0,-2.603663444519043,0.8680216073989868,0.0
0.0,286.4434814453125,0.0,302.869384765625,0.005960076116025448,78.33634948730469,763.0,3.5186049938201904,295.8450927734375,2863.0,-2.6164779663085938,0.6442341804504395,0.0
0.0,286.3774108886719,0.0,302.74029541015625,0.005936547182500362,78.29216003417969,785.0,3.5325818061828613,296.023681640625,3107.0,-2.6239631175994873,0.7296937108039856,0.0
